Episode,Reward,Timer,Input_PosX,Input_PosY,Input_Angle,Input_DistNorm,Output_Accelerate,Output_TurnLeft,Output_TurnRight,Output_Dash,Output_Skill,Target_Accelerate,Target_TurnLeft,Target_TurnRight,Target_Dash,Target_Skill,Loss
1,1.39,9.00,0.7011,-0.0844,161.0458,0.2576,25.2143,22.4792,19.6675,25.9157,24.2439,25.2143,22.4792,19.6675,22.1213,24.2439,2.879458
1,1.46,9.10,0.7066,-0.0864,-178.3087,0.2582,10.5706,21.8434,2.5212,4.3864,5.7899,10.5706,26.4860,2.5212,4.3864,5.7899,4.310809
1,1.52,9.20,0.7114,-0.0881,158.2413,0.2587,25.0943,21.8475,19.6104,25.7611,24.2904,25.0943,21.8475,19.6104,25.7611,27.0248,1.495403
1,1.59,9.30,0.7142,-0.0892,138.5657,0.2590,24.9935,21.7292,19.4569,25.4706,23.7075,24.9935,21.7292,19.4569,26.8023,23.7075,0.354667
1,1.65,9.40,0.7163,-0.0899,118.8033,0.2593,25.0184,22.3043,19.2830,25.2312,23.7945,25.0184,22.3043,19.2830,26.6308,23.7945,0.391744
1,1.72,9.50,0.7178,-0.0905,98.9774,0.2594,25.0964,21.9991,19.4848,24.7207,23.6224,25.0964,21.9991,19.4848,26.5631,23.6224,0.678925
1,1.80,9.60,0.7189,-0.0909,79.1049,0.2596,25.2679,21.7609,19.6213,25.1327,23.6224,26.8170,21.7609,19.6213,25.1327,23.6224,0.479949
1,1.86,9.70,0.8032,-0.0850,68.4666,0.2550,25.2885,21.7930,19.7689,25.3060,23.6831,26.9150,21.7930,19.7689,25.3060,23.6831,0.529054
1,1.91,9.80,0.8804,-0.0506,57.7837,0.2427,25.2885,21.9509,20.0773,24.6885,23.7798,25.2885,21.9509,20.0773,26.9432,23.7798,1.016803
1,1.98,9.90,0.9602,-0.0151,44.1436,0.2373,25.0681,22.2235,19.5125,24.3703,23.7798,26.7995,22.2235,19.5125,24.3703,23.7798,0.599546
2,1.98,0.00,0.9602,-0.0151,44.1436,0.2373,25.1118,22.4964,19.0070,24.9222,23.7798,26.8428,22.4964,19.0070,24.9222,23.7798,0.599244
2,2.02,0.10,1.0089,0.1460,50.9493,0.1799,25.1223,22.7301,19.3390,24.7492,24.0700,26.8875,22.7301,19.3390,24.7492,24.0700,0.623175
2,1.99,0.20,1.0260,0.2287,63.0291,0.1567,24.9777,22.7650,19.6050,24.3008,24.0125,26.7132,22.7650,19.6050,24.3008,24.0125,0.602432
2,1.93,0.30,1.0466,0.3280,81.6906,0.1412,25.0557,22.9066,19.2802,24.6333,23.6541,26.7327,22.9066,19.2802,24.6333,23.6541,0.562491
2,1.85,0.40,1.0637,0.4107,98.8841,0.1414,25.0557,22.9049,18.6853,24.9594,23.7300,26.6556,22.9049,18.6853,24.9594,23.7300,0.511951
2,1.76,0.50,1.0808,0.4934,114.6397,0.1537,24.9117,23.0441,18.5941,25.4757,23.8130,26.9856,23.0441,18.5941,25.4757,23.8130,0.860154
2,1.68,0.60,1.0979,0.5762,127.2725,0.1756,24.9513,22.9194,18.8789,26.0384,23.9115,24.9513,22.9194,18.8789,1.6775,23.9115,118.690400
2,1.52,0.70,1.1131,0.6495,135.8253,0.2005,24.9513,22.5898,19.0894,26.6412,23.9115,24.9513,22.5898,19.0894,39.6811,23.9115,34.007690
2,1.52,0.80,-0.6971,0.4245,0.0000,0.7392,29.4239,22.6017,25.7834,38.7184,27.8400,29.4239,22.6017,25.7834,39.8528,27.8400,0.257381
2,0.95,0.90,-0.6971,0.4245,0.0000,0.7392,29.3230,22.7753,25.9437,38.2435,27.9569,29.3230,22.7753,26.9530,38.2435,27.9569,0.203717
2,0.95,1.00,-0.6971,0.4245,20.0000,0.7392,24.6361,22.4076,19.1482,26.3340,24.1180,24.6361,22.4076,19.1482,27.0256,24.1180,0.095660
2,0.95,1.10,-0.6971,0.4245,20.0000,0.7392,24.7116,22.7907,19.0116,25.2237,24.2052,24.7116,22.7907,19.0116,25.9264,24.2052,0.098757
2,0.95,1.20,-0.6971,0.4245,20.0000,0.7392,24.5645,22.6391,19.2861,24.9352,24.4159,24.5645,22.6391,19.2861,25.6407,24.4159,0.099570
2,0.95,1.30,-0.6971,0.4245,20.0000,0.7392,24.5968,22.5291,19.2136,25.4099,24.4614,24.5968,22.5291,19.2136,26.1107,24.4614,0.098234
2,0.95,1.40,-0.6971,0.4245,20.0000,0.7392,24.5822,22.7858,19.1316,24.8639,24.5641,24.5822,22.7858,19.1316,25.5702,24.5641,0.099771
2,0.95,1.50,-0.6971,0.4245,20.0000,0.7392,24.7080,22.8527,19.1108,25.3127,24.5928,24.7080,22.8527,19.1108,26.0145,24.5928,0.098507
2,0.95,1.60,-0.6971,0.4245,20.0000,0.7392,24.5602,23.0404,18.9171,25.3451,24.6529,24.5602,23.0404,18.9171,26.0466,24.6529,0.098416
2,0.95,1.70,-0.6971,0.4245,20.0000,0.7392,24.6545,22.9044,19.0554,26.2767,24.7714,24.6545,22.9044,19.0554,26.9689,24.7714,0.095819
2,0.95,1.80,-0.6971,0.4245,20.0000,0.7392,24.7043,22.6748,18.5067,25.9904,24.8988,24.7043,22.6748,18.5067,26.6854,24.8988,0.096613
2,0.95,1.90,-0.6971,0.4245,20.0000,0.7392,24.5836,22.6134,18.2169,26.4918,24.8988,24.5836,22.6134,18.2169,27.1818,24.8988,0.095224
2,0.95,2.00,-0.6971,0.4245,20.0000,0.7392,24.5056,22.2824,18.2028,25.9092,25.0423,24.5056,22.2824,18.2028,26.6050,25.0423,0.096839
2,0.95,2.10,-0.6971,0.4245,20.0000,0.7392,24.6575,22.5144,18.2074,24.0885,24.6819,24.6575,22.5144,18.2074,25.3900,24.6819,0.338774
2,0.95,2.20,-0.6971,0.4245,20.0000,0.7392,24.3318,23.1994,18.5056,25.0082,24.8336,24.3318,23.1994,18.5056,25.0082,25.7130,0.154691
2,0.95,2.30,-0.6971,0.4245,20.0000,0.7392,24.4033,23.1603,18.9733,25.1737,24.8859,24.4033,23.1603,18.9733,25.8769,24.8859,0.098897
2,0.95,2.40,-0.6971,0.4245,20.0000,0.7392,24.5736,23.2730,18.5026,25.5627,24.6496,24.5736,23.2730,18.5026,26.2620,24.6496,0.097806
2,0.95,2.50,-0.6971,0.4245,20.0000,0.7392,24.7082,23.6027,18.1016,25.7545,24.5014,24.7082,23.6027,18.1016,26.4519,24.5014,0.097270
2,0.95,2.60,-0.6971,0.4245,20.0000,0.7392,24.6894,23.1235,18.1213,25.9728,24.2725,24.6894,23.1235,18.1213,26.6680,24.2725,0.096662
2,0.95,2.70,-0.6971,0.4245,20.0000,0.7392,24.7888,23.1303,18.3648,26.8664,24.3907,24.7888,23.1303,18.3648,27.5527,24.3907,0.094193
2,0.95,2.80,-0.6971,0.4245,20.0000,0.7392,25.0816,22.8558,18.5800,25.6544,24.5958,25.0816,22.8558,18.5800,26.3527,24.5958,0.097550
2,0.95,2.90,-0.6971,0.4245,20.0000,0.7392,24.8391,23.0945,18.7862,26.4496,24.8341,24.8391,23.0945,18.7862,27.1400,24.8341,0.095341
2,0.95,3.00,-0.6971,0.4245,20.0000,0.7392,24.6275,23.6167,18.6395,26.6541,24.9974,24.6275,23.6167,18.6395,27.3425,24.9974,0.094777
2,0.95,3.10,-0.6971,0.4245,20.0000,0.7392,24.7533,23.1230,18.5850,27.4051,25.1755,24.7533,23.1230,18.5850,28.0860,25.1755,0.092720
2,0.95,3.20,-0.6971,0.4245,20.0000,0.7392,24.8874,23.6845,18.6103,28.1079,25.1288,24.8874,23.6845,18.6103,28.7818,25.1288,0.090816
2,0.95,3.30,-0.6971,0.4245,20.0000,0.7392,24.7839,23.7966,18.4835,28.1220,25.0422,24.7839,23.7966,18.4835,28.7957,25.0422,0.090778
2,0.95,3.40,-0.6971,0.4245,20.0000,0.7392,24.8688,23.8757,18.5127,28.2459,24.8878,24.8688,23.8757,18.5127,28.9184,24.8878,0.090445
2,0.95,3.50,-0.6971,0.4245,20.0000,0.7392,24.9518,24.0332,18.2534,28.0586,24.9515,24.9518,24.0332,18.2534,28.7329,24.9515,0.090949
2,0.95,3.60,-0.6971,0.4245,20.0000,0.7392,24.9587,24.1909,18.5761,28.3174,25.2824,24.9587,24.1909,18.5761,28.9891,25.2824,0.090252
2,0.95,3.70,-0.6971,0.4245,20.0000,0.7392,25.3598,24.1243,19.0406,27.7636,25.3584,25.3598,24.1243,19.0406,28.4409,25.3584,0.091746
2,0.95,3.80,-0.6971,0.4245,20.0000,0.7392,25.2417,24.0816,19.3703,27.8181,25.4065,25.2417,24.0816,19.3703,28.4949,25.4065,0.091599
2,0.95,3.90,-0.6971,0.4245,20.0000,0.7392,25.2417,24.4114,19.1971,28.3971,25.6106,25.2417,24.4114,19.1971,29.0680,25.6106,0.090038
2,0.95,4.00,-0.6971,0.4245,20.0000,0.7392,24.9686,24.3009,19.0679,28.4589,25.3850,24.9686,24.3009,19.0679,29.1292,25.3850,0.089873
2,0.95,4.10,-0.6971,0.4245,20.0000,0.7392,25.2905,24.2112,18.8122,29.6526,25.1545,25.2905,24.2112,18.8122,30.3110,25.1545,0.086700
2,0.95,4.20,-0.6971,0.4245,20.0000,0.7392,25.0105,24.4284,18.6241,28.9327,24.7840,25.0105,24.4284,18.6241,28.9327,29.5983,4.635351
2,0.95,4.30,-0.6971,0.4245,20.0000,0.7392,25.1124,24.4015,18.4613,28.6995,24.8889,25.1124,24.4015,18.4613,29.3674,24.8889,0.089229
2,0.95,4.40,-0.6971,0.4245,20.0000,0.7392,25.4395,24.1179,18.6946,28.1303,24.8889,25.4395,24.1179,18.6946,28.8039,24.8889,0.090756
2,0.95,4.50,-0.6971,0.4245,20.0000,0.7392,25.2471,23.9592,18.9144,27.7214,24.9601,25.2471,23.9592,18.9144,28.3991,24.9601,0.091861
2,0.95,4.60,-0.6971,0.4245,20.0000,0.7392,25.3675,23.8196,19.1059,27.4763,25.0242,25.3675,23.8196,19.1059,28.1565,25.0242,0.092526
2,0.95,4.70,-0.6971,0.4245,20.0000,0.7392,25.5409,23.7010,18.8397,27.4907,25.0898,25.5409,23.7010,18.8397,28.1708,25.0898,0.092487
2,0.95,4.80,-0.6971,0.4245,20.0000,0.7392,25.8626,23.6074,19.1568,26.7436,25.1515,25.8626,23.6074,19.1568,27.4311,25.1515,0.094531
2,0.95,4.90,-0.6971,0.4245,20.0000,0.7392,25.6398,24.0025,19.3078,27.7303,25.2122,25.6398,24.0025,19.3078,28.4079,25.2122,0.091837
2,0.95,5.00,-0.6971,0.4245,20.0000,0.7392,25.6398,22.9217,18.8787,28.6642,25.5091,25.6398,22.9217,18.8787,29.3325,25.5091,0.089323
2,0.95,5.10,-0.6971,0.4245,20.0000,0.7392,25.8651,23.3918,19.3524,29.2051,25.6425,25.8651,23.3918,19.3524,29.8680,25.6425,0.087883
2,0.95,5.20,-0.6971,0.4245,20.0000,0.7392,26.1146,22.9899,19.4691,29.1299,25.7590,26.1146,22.9899,19.4691,29.7935,25.7590,0.088082
2,0.95,5.30,-0.6971,0.4245,20.0000,0.7392,26.1715,23.1992,19.5163,28.3097,25.8482,26.1715,23.1992,19.5163,28.9816,25.8482,0.090273
2,0.95,5.40,-0.6971,0.4245,20.0000,0.7392,26.3138,23.0902,19.9221,29.1978,25.8482,26.3138,23.0902,19.9221,29.8608,25.8482,0.087902
2,0.95,5.50,-0.6971,0.4245,20.0000,0.7392,26.1451,22.7300,20.2373,28.5491,26.1616,26.1451,22.7300,20.2373,29.2185,26.1616,0.089631
2,0.95,5.60,-0.6971,0.4245,20.0000,0.7392,26.3994,22.5248,20.2373,28.6552,26.2254,26.3994,22.5248,20.2373,29.3236,26.2254,0.089347
2,0.95,5.70,-0.6971,0.4245,20.0000,0.7392,26.7479,22.4469,20.2872,29.1727,26.0282,26.7479,22.4469,20.2872,29.8359,26.0282,0.087968
2,0.95,5.80,-0.6971,0.4245,20.0000,0.7392,26.7998,22.2324,20.8324,29.3916,26.1731,26.7998,22.2324,20.8324,30.0526,26.1731,0.087389
2,0.95,5.90,-0.6971,0.4245,20.0000,0.7392,26.4039,22.6342,20.9059,29.9514,25.8930,26.4039,22.6342,20.9059,30.6068,25.8930,0.085915
2,0.95,6.00,-0.6971,0.4245,20.0000,0.7392,26.0921,22.4603,21.3060,29.2604,26.0561,26.0921,22.4603,21.3060,29.9227,26.0561,0.087736
2,0.95,6.10,-0.6971,0.4245,20.0000,0.7392,26.2316,21.7710,21.6167,29.0077,26.3196,26.2316,21.7710,21.6167,29.0077,29.6726,2.248518
2,0.95,6.20,-0.6971,0.4245,20.0000,0.7392,26.4969,20.9124,21.7554,29.3795,26.6369,26.4969,20.9124,21.7554,30.0406,26.6369,0.087421
2,0.95,6.30,-0.6971,0.4245,20.0000,0.7392,26.5723,21.0075,21.9067,29.2942,26.6962,26.5723,21.0075,21.9067,29.9562,26.6962,0.087647
2,0.95,6.40,-0.6971,0.4245,20.0000,0.7392,26.2097,21.0942,21.7809,28.0193,26.6962,26.2097,21.0942,21.7809,28.6940,26.6962,0.091055
2,0.95,6.50,-0.6971,0.4245,20.0000,0.7392,25.9369,21.0477,21.9018,28.6160,26.8055,25.9369,21.0477,21.9018,29.2848,26.8055,0.089452
2,0.95,6.60,-0.6971,0.4245,20.0000,0.7392,25.9997,21.3622,21.6949,29.4372,26.8055,25.9997,21.3622,21.6949,30.0977,26.8055,0.087269
2,0.95,6.70,-0.6971,0.4245,20.0000,0.7392,26.1923,21.5054,21.8549,29.8335,26.8055,26.1923,21.5054,21.8549,30.4901,26.8055,0.086224
2,0.95,6.80,-0.6971,0.4245,20.0000,0.7392,26.1923,21.4940,21.8295,29.2715,26.8817,26.1923,21.4940,21.8295,29.9337,26.8817,0.087707
2,0.95,6.90,-0.6971,0.4245,20.0000,0.7392,26.2402,21.4237,21.9653,28.4190,26.6982,26.2402,21.4237,21.9653,29.0897,26.6982,0.089979
2,0.95,7.00,-0.6971,0.4245,20.0000,0.7392,26.0382,21.6260,21.7532,28.6803,26.9294,26.0382,21.6260,21.7532,29.3484,26.9294,0.089280
2,0.95,7.10,-0.6971,0.4245,20.0000,0.7392,26.0382,21.5844,21.7809,28.1041,26.9294,26.0382,21.5844,21.7809,28.7780,26.9294,0.090826
2,0.95,7.20,-0.6971,0.4245,20.0000,0.7392,26.0726,21.7991,22.2481,27.7123,27.0579,26.0726,21.7991,22.2481,28.3901,27.0579,0.091886
2,0.95,7.30,-0.6971,0.4245,20.0000,0.7392,26.0726,21.8316,22.3963,28.1901,26.8120,26.0726,21.8316,22.3963,28.8631,26.8120,0.090595
2,0.95,7.40,-0.6971,0.4245,20.0000,0.7392,26.1389,21.9916,22.5289,28.0532,26.3938,26.1389,21.9916,22.5289,28.7276,26.3938,0.090964
2,0.95,7.50,-0.6971,0.4245,20.0000,0.7392,26.0085,21.9615,22.7163,27.6234,26.4273,26.0085,21.9615,22.7163,28.3021,26.4273,0.092127
2,0.95,7.60,-0.6971,0.4245,20.0000,0.7392,26.3137,21.6984,23.0523,27.9128,26.2380,26.3137,21.6984,23.0523,28.5886,26.2380,0.091343
2,0.95,7.70,-0.6971,0.4245,20.0000,0.7392,26.4855,21.9668,23.3273,27.7648,26.2954,26.4855,21.9668,23.3273,28.4421,26.2954,0.091743
2,0.95,7.80,-0.6971,0.4245,20.0000,0.7392,26.7113,22.5150,23.6019,27.8499,25.8749,26.7113,22.5150,23.6019,28.5263,25.8749,0.091513
2,0.95,7.90,-0.6971,0.4245,20.0000,0.7392,26.7667,22.7811,23.3198,28.4697,25.8749,26.7667,22.7811,23.3198,29.1399,25.8749,0.089844
2,0.95,8.00,-0.6971,0.4245,20.0000,0.7392,26.7667,22.7855,23.3464,28.6613,25.6651,26.7667,22.7855,23.3464,29.3296,25.6651,0.089331
2,0.95,8.10,-0.6971,0.4245,20.0000,0.7392,26.6832,22.7883,23.5486,28.8278,25.8118,26.6832,22.7883,23.5486,29.4944,25.8118,0.088886
2,0.95,8.20,-0.6971,0.4245,20.0000,0.7392,26.5630,22.6327,23.7358,28.5343,25.4383,26.5630,22.6327,23.7358,29.2039,25.4383,0.089671
2,0.95,8.30,-0.6971,0.4245,20.0000,0.7392,26.4592,22.5058,23.9387,28.9912,25.1620,26.4592,22.5058,23.9387,29.6562,25.1620,0.088451
2,0.95,8.40,-0.6971,0.4245,20.0000,0.7392,26.6783,22.0240,23.5344,29.0183,25.4153,26.6783,22.0240,23.5344,29.6831,25.4153,0.088379
2,0.95,8.50,-0.6971,0.4245,20.0000,0.7392,26.4498,22.4957,22.6310,28.9721,25.4946,26.4498,22.4957,22.6310,29.6373,25.4946,0.088502
2,0.95,8.60,-0.6971,0.4245,20.0000,0.7392,26.7563,22.0813,22.4980,28.8260,25.7377,26.7563,22.0813,22.4980,29.4926,25.7377,0.088891
2,0.95,8.70,-0.6971,0.4245,20.0000,0.7392,26.8183,21.7074,22.8045,29.1491,25.9551,26.8183,21.7074,22.8045,29.8126,25.9551,0.088031
2,0.95,8.80,-0.6971,0.4245,20.0000,0.7392,26.8793,21.5562,23.0797,29.6793,26.0277,26.8793,21.5562,23.0797,30.3375,26.0277,0.086630
2,0.95,8.90,-0.6971,0.4245,20.0000,0.7392,26.6367,21.3638,22.8999,29.6635,25.5887,26.6367,21.3638,22.8999,30.3218,25.5887,0.086671
2,0.95,9.00,-0.6971,0.4245,20.0000,0.7392,26.4263,21.4915,22.5640,29.2293,25.0138,26.4263,21.4915,22.5640,29.8920,25.0138,0.087819
2,0.95,9.10,-0.6971,0.4245,20.0000,0.7392,26.5015,21.5287,22.8156,28.7365,25.1918,26.5015,21.5287,22.8156,29.4041,25.1918,0.089129
2,0.95,9.20,-0.6971,0.4245,20.0000,0.7392,26.3867,21.6081,22.9668,29.4552,25.2696,26.3867,21.6081,22.9668,30.1156,25.2696,0.087221
2,0.95,9.30,-0.6971,0.4245,20.0000,0.7392,26.4633,21.3992,23.2295,29.9253,25.2696,26.4633,21.3992,23.2295,30.5810,25.2696,0.085984
2,0.95,9.40,-0.6971,0.4245,20.0000,0.7392,26.4633,22.4353,23.1368,30.5883,25.2696,26.4633,22.4353,23.1368,31.2373,25.2696,0.084254
2,0.95,9.50,-0.6971,0.4245,20.0000,0.7392,26.5642,22.4916,23.1820,30.5169,25.2696,26.5642,22.4916,23.1820,31.1666,25.2696,0.084439
2,0.95,9.60,-0.6971,0.4245,20.0000,0.7392,26.3048,23.4008,23.4789,30.3494,25.3605,26.3048,23.4008,23.4789,31.0009,25.3605,0.084875
2,0.95,9.70,-0.6971,0.4245,20.0000,0.7392,26.2976,23.3165,23.5814,29.4660,25.3605,26.2976,23.3165,23.5814,30.1263,25.3605,0.087192
2,0.95,9.80,-0.6971,0.4245,20.0000,0.7392,26.5493,23.5343,23.8247,29.8139,25.4449,26.5493,23.5343,23.8247,30.4707,25.4449,0.086276
2,0.95,9.90,-0.6971,0.4245,20.0000,0.7392,26.3379,23.7698,24.1014,29.4009,25.7080,26.3379,23.7698,24.1014,30.0618,25.7080,0.087364
3,0.95,0.00,-0.6971,0.4245,20.0000,0.7392,26.5595,23.2372,23.4001,29.2731,25.5336,26.5595,23.2372,23.4001,29.9353,25.5336,0.087703
3,0.95,0.10,-0.6971,0.4245,20.0000,0.7392,26.6257,23.2177,23.5702,29.4537,25.6171,26.6257,23.2177,23.5702,30.1141,25.6171,0.087225
3,0.95,0.20,-0.6971,0.4245,20.0000,0.7392,26.6483,23.1508,23.5427,28.9036,25.7100,26.6483,23.1508,23.5427,29.5695,25.7100,0.088684
3,0.95,0.30,-0.6971,0.4245,20.0000,0.7392,26.7664,22.9901,23.6458,28.9212,25.7972,26.7664,22.9901,23.6458,28.9212,29.5869,2.872370
3,0.95,0.40,-0.6971,0.4245,20.0000,0.7392,26.5944,22.8187,23.6167,29.8269,25.7972,26.5944,22.8187,23.6167,30.4835,25.7972,0.086242
3,0.95,0.50,-0.6971,0.4245,20.0000,0.7392,26.7415,23.0987,23.3234,29.1788,25.3622,26.7415,23.0987,23.3234,29.8420,25.3622,0.087953
3,0.95,0.60,-0.6971,0.4245,20.0000,0.7392,26.7952,22.8090,23.4105,28.2788,25.4907,26.7952,22.8090,23.4105,28.9509,25.4907,0.090356
3,0.95,0.70,-0.6971,0.4245,20.0000,0.7392,27.0270,23.0855,23.4770,27.7101,25.5669,27.0270,23.0855,23.4770,28.3879,25.5669,0.091892
3,1.07,0.80,-0.6971,0.4245,20.0000,0.7392,26.8953,22.8986,22.9285,28.0637,25.6748,28.8531,22.8986,22.9285,28.0637,25.6748,0.766605
3,1.13,0.90,-0.6178,0.3957,21.1832,0.6997,27.2681,22.5942,22.8905,28.2129,25.8229,27.2681,22.5942,22.8905,29.0578,25.8229,0.142765
3,1.17,1.00,-0.5473,0.3700,22.3500,0.6649,27.2681,22.7200,23.1131,28.9963,25.8229,27.2681,22.7200,23.1131,29.8791,25.8229,0.155847
3,1.22,1.10,-0.4871,0.3481,23.4490,0.6353,27.1862,22.1700,23.1131,30.1678,25.8229,27.1862,22.1700,23.1131,31.0815,25.8229,0.166945
3,1.23,1.20,-0.4299,0.3273,24.5914,0.6075,27.3326,23.0916,23.5166,29.9000,25.9266,27.3326,23.0916,23.5166,30.8314,25.9266,0.173469
3,1.33,1.30,-0.4095,0.3198,25.0251,0.5977,27.4672,22.6713,23.5166,29.4788,25.9266,30.5151,22.6713,23.5166,29.4788,25.9266,1.857998
3,1.39,1.40,-0.3301,0.2910,26.8546,0.5597,27.0938,22.7644,23.3030,29.9730,25.9266,27.0938,22.7644,23.3030,31.0637,25.9266,0.237923
3,1.44,1.50,-0.2480,0.2611,29.0240,0.5211,27.0561,22.5822,23.5659,30.6875,25.3838,27.0561,22.5822,23.5659,31.8223,25.3838,0.257551
3,1.46,1.60,-0.1701,0.2327,31.4007,0.4852,27.3343,22.5441,23.5659,31.6880,25.6084,27.3343,22.5441,23.5659,32.8332,25.6084,0.262304
3,1.47,1.70,-0.1376,0.2209,32.4958,0.4706,27.1213,22.4547,23.4731,31.7235,25.8867,27.1213,22.4547,23.4731,32.8802,25.8867,0.267579
3,1.48,1.80,-0.1184,0.2139,33.1765,0.4620,27.2249,22.5610,23.2246,30.7339,26.3355,27.2249,22.5610,23.2246,31.9090,26.3355,0.276171
3,1.49,1.90,-0.1043,0.2088,33.6923,0.4558,27.2853,22.6316,22.4361,31.4203,26.4451,27.2853,22.6316,22.4361,32.5947,26.4451,0.275850
3,1.49,2.00,-0.0940,0.2050,34.0800,0.4512,27.7058,22.7688,22.1573,31.2735,26.5417,27.7058,22.7688,22.1573,32.4538,26.5417,0.278658
3,1.50,2.10,-0.0864,0.2023,34.3695,0.4478,27.4422,22.1392,22.3815,30.3777,26.5417,27.4422,22.1392,22.3815,31.5709,26.5417,0.284720
3,1.50,2.20,-0.0799,0.1999,34.6206,0.4450,27.1449,22.1351,22.6661,30.5141,26.5417,27.1449,22.1351,22.6661,31.7082,26.5417,0.285140
3,1.50,2.30,-0.0761,0.1985,34.7708,0.4433,26.6243,22.6820,22.8702,30.9834,26.6478,26.6243,22.6820,22.8702,32.1744,26.6478,0.283684
3,1.50,2.40,-0.0733,0.1975,34.8817,0.4421,26.6243,22.5705,22.8702,31.5555,26.3698,26.6243,22.5705,22.8702,32.7420,26.3698,0.281535
3,1.50,2.50,-0.0712,0.1967,34.9635,0.4412,26.6243,22.3840,23.3359,31.9619,26.2926,26.6243,22.3840,23.3359,33.1452,26.2926,0.280025
3,1.44,2.60,-0.0697,0.1962,35.0238,0.4405,26.2390,22.2116,23.3751,33.1639,26.6265,26.2390,22.2116,34.2691,33.1639,26.6265,23.735730
3,1.39,2.70,-0.0686,0.1958,55.0681,0.4400,25.8811,21.6204,23.7633,31.7990,26.0101,25.8811,21.6204,23.7633,32.8673,26.0101,0.228255
3,1.39,2.80,-0.0686,0.1958,70.0919,0.4400,25.9929,21.5900,24.0790,31.5989,26.3305,25.9929,21.5900,24.0790,32.6692,26.3305,0.229110
3,1.39,2.90,-0.0686,0.1958,70.0919,0.4400,26.1048,21.8969,24.1721,31.6516,26.3305,26.1048,21.8969,24.1721,32.7214,26.3305,0.228885
3,1.39,3.00,-0.0686,0.1958,70.0919,0.4400,25.9376,21.8213,23.9817,32.0006,26.4517,25.9376,21.8213,23.9817,33.0669,26.4517,0.227394
3,1.39,3.10,-0.0686,0.1958,70.0919,0.4400,26.0323,22.2842,23.5950,30.7677,26.5382,26.0323,22.2842,23.5950,31.8463,26.5382,0.232682
3,1.39,3.20,-0.0686,0.1958,70.0919,0.4400,26.1345,22.5223,23.9421,31.6755,26.5382,26.1345,22.5223,23.9421,32.7451,26.5382,0.228782
3,1.39,3.30,-0.0686,0.1958,70.0919,0.4400,26.2481,22.1922,23.7346,32.0071,26.8197,26.2481,22.1922,23.7346,33.0733,26.8197,0.227366
3,1.39,3.40,-0.0686,0.1958,70.0919,0.4400,26.3706,21.9425,23.5663,31.9930,26.9210,26.3706,21.9425,23.5663,33.0594,26.9210,0.227426
3,1.39,3.50,-0.0686,0.1958,70.0919,0.4400,25.9348,22.4198,22.9737,31.5320,27.0097,25.9348,22.4198,22.9737,32.6029,27.0097,0.229397
3,1.39,3.60,-0.0686,0.1958,70.0919,0.4400,26.5863,22.5997,23.1495,31.3480,27.0097,26.5863,22.5997,23.1495,32.4208,27.0097,0.230186
3,1.39,3.70,-0.0686,0.1958,70.0919,0.4400,26.6908,22.2173,23.2205,31.1989,27.0097,26.6908,22.2173,23.2205,32.2732,27.0097,0.230825
3,1.39,3.80,-0.0686,0.1958,70.0919,0.4400,27.0046,22.2269,23.6085,31.3080,27.0097,27.0046,22.2269,23.6085,32.3812,27.0097,0.230357
3,1.39,3.90,-0.0686,0.1958,70.0919,0.4400,27.3563,23.0341,23.7725,31.1547,27.1776,27.3563,23.0341,23.7725,32.2295,27.1776,0.231016
3,1.39,4.00,-0.0686,0.1958,70.0919,0.4400,27.3563,22.8224,24.0759,30.6060,26.9534,27.3563,22.8224,24.0759,31.6863,26.9534,0.233381
3,1.39,4.10,-0.0686,0.1958,70.0919,0.4400,26.8691,22.7003,24.0183,30.8771,27.0364,26.8691,22.7003,24.0183,31.9546,27.0364,0.232211
3,1.39,4.20,-0.0686,0.1958,70.0919,0.4400,26.9432,22.5537,24.5886,30.3009,27.0364,26.9432,22.5537,24.5886,31.3842,27.0364,0.234701
3,1.39,4.30,-0.0686,0.1958,70.0919,0.4400,26.7618,22.4398,24.5886,30.8858,26.8410,26.7618,22.4398,24.5886,31.9633,26.8410,0.232173
3,1.39,4.40,-0.0686,0.1958,70.0919,0.4400,26.7722,22.7977,24.8598,31.3764,26.5400,26.7722,22.7977,24.8598,32.4489,26.5400,0.230064
3,1.39,4.50,-0.0686,0.1958,70.0919,0.4400,26.8791,22.9151,24.7603,31.5304,26.3595,26.8791,22.9151,24.7603,32.6014,26.3595,0.229403
3,1.39,4.60,-0.0686,0.1958,70.0919,0.4400,27.0746,23.3789,25.0523,31.7849,26.4643,27.0746,23.3789,25.0523,32.8533,26.4643,0.228314
3,1.39,4.70,-0.0686,0.1958,70.0919,0.4400,26.9372,23.7984,25.0352,31.2225,26.5573,26.9372,23.7984,25.0352,32.2965,26.5573,0.230725
3,1.39,4.80,-0.0686,0.1958,70.0919,0.4400,26.5483,22.7959,25.1443,30.8328,26.5573,26.5483,22.7959,25.1443,31.9108,26.5573,0.232402
3,1.45,4.90,-0.0686,0.1958,70.0919,0.4400,26.7307,23.2247,24.8384,30.6026,26.6492,26.7307,31.7495,24.8384,30.6026,26.6492,14.534530
3,1.52,5.00,-0.0686,0.1958,50.0919,0.4400,27.0764,22.4430,24.8307,30.8911,26.6492,27.0764,22.4430,24.8307,32.1018,26.6492,0.293166
