Episode,Step,PosX,PosY,Angle,DistN,AccProb,TurnLeftProb,TurnRightProb,DashProb,SkillProb,Action,Reward,Entropy,OriginalEntropy,PolicyLoss,ValueLoss,TotalLoss,Advantage,ClippedRatio,Return
2,6,0.00,0.71,-150.74,0.19,0.1773,0.1760,0.1698,0.2270,0.2199,1,1.8527,1.5832,1.5832,-1.8592,3.4565,-0.8539,1.8592,1.2000,1.2150
2,7,0.00,0.71,-143.48,0.20,0.1776,0.1758,0.1697,0.2271,0.2198,4,1.9240,1.5832,1.5832,-1.9304,3.7265,-0.8441,1.9304,0.8000,1.2900
2,8,0.00,0.71,-140.40,0.21,0.1777,0.1757,0.1697,0.2272,0.2198,2,1.9461,1.5832,1.5832,-1.9525,3.8123,-0.8405,1.9525,1.2000,1.3138
2,9,0.00,0.71,-108.76,0.20,0.1788,0.1746,0.1697,0.2274,0.2195,3,2.3336,1.5832,1.5832,-2.3397,5.4743,-0.7291,2.3397,0.8000,1.7242
2,10,0.00,0.71,-76.90,0.18,0.1804,0.1739,0.1700,0.2268,0.2189,3,2.7353,1.5834,1.5834,-2.7410,7.5131,-0.5187,2.7410,1.2000,2.1677
2,11,0.00,0.71,-44.64,0.16,0.1834,0.1749,0.1716,0.2234,0.2168,0,3.1524,1.5847,1.5847,-3.1571,9.9674,-0.1986,3.1571,0.9848,2.6829
2,12,0.00,0.71,-11.64,0.14,0.1924,0.1852,0.1822,0.2054,0.2049,2,3.5874,1.5895,1.5895,-3.5880,12.8741,0.2424,3.5880,0.8616,3.5230
2,13,0.00,0.71,25.72,0.12,0.2054,0.2086,0.2047,0.1717,0.1796,0,3.4536,1.5877,1.5877,-3.4467,11.8795,0.0854,3.4467,1.0639,4.1426
2,14,0.00,0.71,57.16,0.13,0.2083,0.2130,0.2090,0.1643,0.1753,3,3.0745,1.5854,1.5854,-3.0659,9.3995,-0.2777,3.0659,1.0176,3.9340
2,15,0.00,0.71,72.74,0.16,0.2093,0.2130,0.2096,0.1633,0.1749,2,2.8410,1.5851,1.5851,-2.8319,8.0198,-0.4577,2.8319,0.8000,3.7369
2,16,0.00,0.71,77.54,0.17,0.2096,0.2128,0.2096,0.1631,0.1749,3,2.7509,1.5850,1.5850,-2.7418,7.5174,-0.5183,2.7418,1.2000,3.6552
2,17,0.00,0.71,78.66,0.18,0.2096,0.2128,0.2096,0.1631,0.1749,0,2.7247,1.5850,1.5850,-2.7156,7.3744,-0.5350,2.7156,0.8000,3.6309
2,18,0.00,0.71,79.33,0.19,0.2097,0.2128,0.2097,0.1630,0.1749,3,2.7009,1.5850,1.5850,-2.6917,7.2452,-0.5498,2.6917,1.2000,3.6081
2,19,0.00,0.71,103.50,0.14,0.2110,0.2116,0.2097,0.1628,0.1749,3,2.5036,1.5850,1.5850,-2.4941,6.2208,-0.6596,2.4941,0.8000,3.4402
2,20,0.00,0.71,133.74,0.13,0.2125,0.2099,0.2094,0.1631,0.1751,1,2.1746,1.5851,1.5851,-2.1650,4.6871,-0.7905,2.1650,1.0021,3.1332
2,21,0.00,0.71,121.90,0.15,0.2119,0.2106,0.2095,0.1630,0.1750,3,2.2702,1.5850,1.5850,-2.2606,5.1104,-0.7592,2.2606,1.2000,3.2215
2,22,0.00,0.71,92.90,0.18,0.2104,0.2122,0.2097,0.1628,0.1749,0,2.5611,1.5849,1.5849,-2.5517,6.5113,-0.6300,2.5517,0.8000,3.4866
2,23,0.00,0.71,61.28,0.19,0.2086,0.2131,0.2092,0.1639,0.1751,2,2.9023,1.5853,1.5853,-2.8935,8.3725,-0.4135,2.8935,1.2000,3.7732
2,24,0.00,0.71,42.69,0.20,0.2073,0.2121,0.2079,0.1664,0.1763,3,3.1088,1.5860,1.5860,-3.1007,9.6142,-0.2481,3.1007,0.9968,3.9144
2,25,0.00,0.71,41.49,0.20,0.2072,0.2120,0.2078,0.1666,0.1764,2,3.1104,1.5861,1.5861,-3.1023,9.6242,-0.2468,3.1023,0.8013,3.9101
2,26,0.00,0.71,41.42,0.21,0.2072,0.2120,0.2078,0.1666,0.1764,4,3.1066,1.5861,1.5861,-3.0985,9.6008,-0.2500,3.0985,1.2000,3.9061
2,27,0.00,0.71,40.97,0.21,0.2072,0.2119,0.2077,0.1667,0.1765,2,3.1060,1.5861,1.5861,-3.0980,9.5975,-0.2505,3.0980,0.8492,3.9032
2,28,0.00,0.71,40.38,0.21,0.2071,0.2119,0.2076,0.1668,0.1765,1,3.1100,1.5862,1.5862,-3.1020,9.6223,-0.2470,3.1020,1.1768,3.9042
2,29,0.00,0.71,20.49,0.21,0.2045,0.2066,0.2030,0.1744,0.1814,4,3.3409,1.5884,1.5884,-3.3345,11.1192,-0.0306,3.3345,0.9952,3.9742
2,30,0.00,0.71,-0.23,0.21,0.1977,0.1937,0.1908,0.1927,0.1952,0,3.5770,1.5906,1.5906,-3.5747,12.7783,0.2270,3.5747,0.9444,3.8098
2,31,0.00,0.70,-0.99,0.14,0.1972,0.1930,0.1901,0.1936,0.1960,3,3.7144,1.5906,1.5906,-3.7123,13.7809,0.3902,3.7123,1.0107,3.9242
2,32,0.00,0.70,-14.61,0.12,0.1911,0.1834,0.1803,0.2082,0.2070,0,3.5887,1.5890,1.5890,-3.5900,12.8883,0.2447,3.5900,1.0557,3.4572
2,33,0.00,0.69,-40.27,0.15,0.1841,0.1754,0.1721,0.2223,0.2162,4,3.2271,1.5850,1.5850,-3.2316,10.4434,-0.1303,3.2316,0.8839,2.7819
2,34,0.00,0.69,-61.00,0.18,0.1816,0.1739,0.1704,0.2257,0.2183,0,2.9320,1.5838,1.5838,-2.9374,8.6284,-0.3806,2.9374,1.1859,2.4005
2,35,0.00,0.69,-72.59,0.19,0.1807,0.1738,0.1700,0.2266,0.2188,1,2.7652,1.5835,1.5835,-2.7709,7.6778,-0.4992,2.7709,0.8281,2.2060
2,36,0.00,0.69,-80.69,0.21,0.1802,0.1739,0.1699,0.2270,0.2190,3,2.6477,1.5834,1.5834,-2.6535,7.0410,-0.5729,2.6535,0.9621,2.0736
2,37,0.00,0.69,-86.34,0.21,0.1799,0.1740,0.1698,0.2271,0.2192,4,2.5648,1.5833,1.5833,-2.5707,6.6085,-0.6198,2.5707,1.2000,1.9819
2,38,0.00,0.69,-90.28,0.22,0.1797,0.1741,0.1698,0.2272,0.2192,2,2.5063,1.5832,1.5832,-2.5123,6.3115,-0.6505,2.5123,0.9652,1.9179
2,39,0.00,0.68,-94.96,0.23,0.1794,0.1742,0.1697,0.2273,0.2193,4,2.4359,1.5832,1.5832,-2.4419,5.9629,-0.6847,2.4419,0.8000,1.8415
2,40,0.00,0.68,-96.30,0.23,0.1794,0.1742,0.1697,0.2273,0.2194,0,2.4153,1.5832,1.5832,-2.4213,5.8628,-0.6941,2.4213,1.2000,1.8193
2,41,0.00,0.68,-97.79,0.23,0.1793,0.1743,0.1697,0.2274,0.2194,2,2.3920,1.5832,1.5832,-2.3980,5.7505,-0.7045,2.3980,0.8174,1.7942
2,42,0.00,0.68,-57.49,0.20,0.1820,0.1740,0.1706,0.2254,0.2180,2,2.9368,1.5839,1.5839,-2.9420,8.6555,-0.3770,2.9420,0.9514,2.4159
2,43,0.00,0.68,-19.38,0.17,0.1893,0.1810,0.1778,0.2123,0.2097,1,3.4267,1.5881,1.5881,-3.4289,11.7575,0.0666,3.4289,1.0424,3.2053
2,44,0.00,0.68,39.92,0.16,0.2071,0.2118,0.2076,0.1670,0.1766,2,3.2052,1.5862,1.5862,-3.1972,10.2219,-0.1623,3.1972,1.1908,3.9967
2,45,0.00,0.68,59.01,0.18,0.2085,0.2131,0.2091,0.1641,0.1752,2,2.9462,1.5853,1.5853,-2.9375,8.6289,-0.3805,2.9375,0.9876,3.8111
2,46,0.00,0.68,67.94,0.20,0.2090,0.2131,0.2094,0.1635,0.1750,1,2.8006,1.5851,1.5851,-2.7916,7.7932,-0.4854,2.7916,1.0015,3.6871
2,47,0.00,0.68,50.63,0.21,0.2079,0.2128,0.2086,0.1650,0.1756,2,2.9875,1.5856,1.5856,-2.9790,8.8744,-0.3484,2.9790,1.0160,3.8261
2,48,0.00,0.68,17.55,0.22,0.2038,0.2053,0.2018,0.1763,0.1827,3,3.3545,1.5888,1.5888,-3.3485,11.2124,-0.0165,3.3485,0.9485,3.9492
2,49,0.00,0.68,6.58,0.23,0.2005,0.1988,0.1958,0.1855,0.1895,1,3.4703,1.5903,1.5903,-3.4663,12.0150,0.1064,3.4663,0.9189,3.8685
2,50,0.00,0.68,21.23,0.17,0.2046,0.2069,0.2033,0.1740,0.1812,1,3.4078,1.5883,1.5883,-3.4014,11.5692,0.0376,3.4014,1.1157,4.0492
2,51,0.00,0.68,21.53,0.14,0.2046,0.2070,0.2034,0.1738,0.1811,3,3.4740,1.5882,1.5882,-3.4675,12.0237,0.1078,3.4675,1.0005,4.1184
2,52,0.00,0.68,46.28,0.13,0.2076,0.2125,0.2083,0.1657,0.1760,3,3.1997,1.5858,1.5858,-3.1914,10.1853,-0.1676,3.1914,0.8004,4.0212
2,53,0.00,0.68,68.09,0.15,0.2090,0.2131,0.2094,0.1635,0.1750,0,2.9117,1.5851,1.5851,-2.9028,8.4260,-0.4067,2.9028,0.9866,3.7984
2,54,0.00,0.68,78.09,0.17,0.2096,0.2128,0.2096,0.1631,0.1749,3,2.7574,1.5850,1.5850,-2.7482,7.5529,-0.5141,2.7482,1.2000,3.6627
2,55,0.00,0.68,84.11,0.18,0.2100,0.2126,0.2097,0.1629,0.1749,0,2.6515,1.5850,1.5850,-2.6422,6.9814,-0.5795,2.6422,0.8000,3.5659
2,56,0.00,0.68,87.22,0.20,0.2101,0.2124,0.2097,0.1629,0.1749,0,2.5900,1.5850,1.5850,-2.5807,6.6600,-0.6144,2.5807,1.2000,3.5086
2,57,0.00,0.68,103.77,0.17,0.2110,0.2116,0.2097,0.1628,0.1749,4,2.4432,1.5850,1.5850,-2.4338,5.9232,-0.6885,2.4338,1.0043,3.3802
2,58,0.00,0.68,122.64,0.15,0.2120,0.2105,0.2095,0.1630,0.1750,4,2.2732,1.5850,1.5850,-2.2636,5.1237,-0.7582,2.2636,0.8293,3.2250
2,59,0.00,0.68,144.41,0.14,0.2130,0.2094,0.2092,0.1633,0.1751,0,2.0271,1.5851,1.5851,-2.0174,4.0699,-0.8281,2.0174,1.0007,2.9914
2,60,0.00,0.68,158.51,0.15,0.2135,0.2086,0.2090,0.1636,0.1752,1,1.8433,1.5852,1.5852,-1.8335,3.3618,-0.8567,1.8335,1.2000,2.8139
2,61,0.00,0.68,138.66,0.16,0.2127,0.2097,0.2093,0.1632,0.1751,1,2.0533,1.5851,1.5851,-2.0435,4.1761,-0.8224,2.0435,0.9819,3.0146
2,62,0.00,0.68,115.33,0.17,0.2116,0.2109,0.2096,0.1629,0.1750,4,2.3081,1.5850,1.5850,-2.2986,5.2833,-0.7453,2.2986,1.0061,3.2548
2,63,0.00,0.68,90.12,0.18,0.2103,0.2123,0.2097,0.1628,0.1749,2,2.5900,1.5850,1.5850,-2.5807,6.6600,-0.6144,2.5807,0.8289,3.5123
2,64,0.00,0.68,10.96,0.19,0.2020,0.2017,0.1985,0.1814,0.1865,1,3.4946,1.5898,1.5898,-3.4897,12.1780,0.1319,3.4897,1.1351,3.9813
2,65,0.00,0.68,-8.78,0.19,0.1937,0.1871,0.1842,0.2024,0.2026,1,3.5183,1.5900,1.5900,-3.5182,12.3776,0.1633,3.5182,0.9427,3.5245
2,66,0.00,0.68,-8.83,0.19,0.1937,0.1871,0.1841,0.2024,0.2026,0,3.5164,1.5899,1.5899,-3.5163,12.3646,0.1613,3.5163,0.9998,3.5213
2,67,0.00,0.76,-11.38,0.15,0.1926,0.1854,0.1824,0.2050,0.2046,4,3.5693,1.5896,1.5896,-3.5698,12.7438,0.2215,3.5698,1.0295,3.5130
2,68,0.00,0.83,-16.10,0.11,0.1906,0.1827,0.1796,0.2094,0.2077,2,3.5992,1.5887,1.5887,-3.6008,12.9661,0.2572,3.6008,1.0784,3.4408
2,69,0.00,0.83,-44.46,0.14,0.1834,0.1750,0.1716,0.2233,0.2167,2,3.1999,1.5847,1.5847,-3.2047,10.2700,-0.1554,3.2047,0.8264,2.7316
2,70,0.00,0.82,-68.34,0.17,0.1810,0.1739,0.1702,0.2263,0.2185,4,2.8597,1.5836,1.5836,-2.8652,8.2095,-0.4340,2.8652,0.9917,2.3096
2,71,0.00,0.81,-83.56,0.19,0.1800,0.1740,0.1699,0.2270,0.2190,2,2.6394,1.5833,1.5833,-2.6452,6.9973,-0.5777,2.6452,1.2000,2.0606
2,72,0.00,0.81,-93.37,0.21,0.1795,0.1742,0.1698,0.2273,0.2192,2,2.4954,1.5832,1.5832,-2.5014,6.2571,-0.6560,2.5014,0.8000,1.9029
2,73,0.00,0.80,-98.84,0.22,0.1792,0.1743,0.1698,0.2273,0.2193,3,2.4141,1.5832,1.5832,-2.4201,5.8570,-0.6947,2.4201,0.9998,1.8150
2,74,0.00,0.80,-103.27,0.22,0.1790,0.1745,0.1697,0.2274,0.2194,1,2.3474,1.5832,1.5832,-2.3535,5.5390,-0.7235,2.3535,1.2000,1.7435
2,75,0.00,0.80,-107.19,0.23,0.1789,0.1746,0.1697,0.2274,0.2195,2,3.2875,1.5832,1.5832,-3.2936,10.8480,-0.0709,3.2936,0.8000,2.6796
2,76,0.00,0.80,-109.24,0.23,0.1788,0.1746,0.1697,0.2274,0.2195,4,3.2556,1.5832,1.5832,-3.2618,10.6391,-0.1017,3.2618,0.9722,2.6458
2,77,0.00,0.80,-110.46,0.18,0.1787,0.1747,0.1697,0.2274,0.2195,3,2.3427,1.5832,1.5832,-2.3489,5.5174,-0.7254,2.3489,1.2000,1.7317
2,78,0.00,0.80,-111.82,0.14,0.1787,0.1747,0.1697,0.2274,0.2196,3,2.4113,1.5832,1.5832,-2.4175,5.8443,-0.6959,2.4175,1.0359,1.7988
2,79,0.00,0.79,-113.61,0.11,0.1786,0.1748,0.1697,0.2274,0.2196,1,2.4646,1.5831,1.5831,-2.4708,6.1047,-0.6710,2.4708,1.0000,1.8504
2,80,0.00,0.72,-146.36,0.18,0.1775,0.1759,0.1697,0.2271,0.2198,4,1.9415,1.5832,1.5832,-1.9480,3.7946,-0.8413,1.9480,0.8000,1.3060
2,81,0.00,0.66,-169.08,0.23,0.1769,0.1767,0.1699,0.2267,0.2200,4,1.5731,1.5833,1.5833,-1.5796,2.4953,-0.8627,1.5796,1.2000,0.9278
2,82,0.00,0.63,175.09,0.27,0.2142,0.2078,0.2088,0.1639,0.1753,4,1.4270,1.5853,1.5853,-1.4172,2.0084,-0.8464,1.4172,0.8000,2.4039
2,83,0.00,0.57,156.34,0.31,0.2135,0.2087,0.2091,0.1636,0.1752,0,1.5493,1.5852,1.5852,-1.5395,2.3699,-0.8602,1.5395,0.9995,2.5192
2,84,0.00,0.55,147.85,0.34,0.2131,0.2091,0.2092,0.1634,0.1752,0,1.6002,1.5851,1.5851,-1.5904,2.5295,-0.8633,1.5904,1.2000,2.5665
2,85,0.00,0.54,145.03,0.35,0.2130,0.2093,0.2092,0.1634,0.1751,4,1.6159,1.5851,1.5851,-1.6061,2.5797,-0.8639,1.6061,0.9995,2.5809
2,86,0.00,0.53,143.06,0.35,0.2129,0.2094,0.2092,0.1633,0.1751,0,1.6262,1.5851,1.5851,-1.6165,2.6131,-0.8643,1.6165,0.8221,2.5903
2,87,0.00,0.53,140.89,0.36,0.2129,0.2095,0.2093,0.1633,0.1751,1,1.6367,1.5851,1.5851,-1.6270,2.6471,-0.8646,1.6270,1.2000,2.5997
2,88,0.00,0.52,104.89,0.36,0.2111,0.2115,0.2096,0.1628,0.1749,2,2.0482,1.5850,1.5850,-2.0388,4.1565,-0.8235,2.0388,0.9935,2.9869
2,89,0.00,0.52,64.89,0.37,0.2089,0.2130,0.2093,0.1637,0.1751,1,2.5100,1.5852,1.5852,-2.5011,6.2556,-0.6561,2.5011,0.9898,3.3905
2,90,0.00,0.52,44.89,0.37,0.2076,0.2123,0.2081,0.1660,0.1761,1,2.7434,1.5859,1.5859,-2.7351,7.4808,-0.5226,2.7351,1.0143,3.5599
2,91,0.00,0.52,24.89,0.37,0.2053,0.2082,0.2044,0.1722,0.1798,1,2.9767,1.5878,1.5878,-2.9698,8.8197,-0.3556,2.9698,0.9808,3.6588
2,92,0.00,0.52,-0.11,0.37,0.1977,0.1936,0.1908,0.1928,0.1951,1,3.2658,1.5906,1.5906,-3.2634,10.6498,-0.1003,3.2634,0.9300,3.5005
2,93,0.00,0.52,7.41,0.35,0.2007,0.1993,0.1963,0.1848,0.1889,3,4.2052,1.5902,1.5902,-4.2010,17.6488,1.0618,4.2010,1.0291,4.6207
2,94,0.00,0.42,0.00,0.74,0.1980,0.1939,0.1911,0.1926,0.1945,0,3.0216,1.5906,1.5906,-3.0191,9.1150,-0.3164,3.0191,0.9664,3.2691
2,95,0.00,0.42,0.00,0.70,0.1980,0.1938,0.1910,0.1926,0.1946,4,3.1061,1.5906,1.5906,-3.1036,9.6323,-0.2457,3.1036,1.0279,3.3521
2,96,0.00,0.42,0.00,0.64,0.1979,0.1938,0.1910,0.1926,0.1947,2,3.2263,1.5906,1.5906,-3.2239,10.3933,-0.1377,3.2239,0.9834,3.4702
2,97,0.00,0.42,0.00,0.62,0.1979,0.1938,0.1910,0.1926,0.1947,1,3.2693,1.5906,1.5906,-3.2668,10.6720,-0.0970,3.2668,0.9810,3.5124
2,98,0.00,0.42,0.00,0.60,0.1979,0.1938,0.1910,0.1927,0.1947,1,3.3008,1.5906,1.5906,-3.2983,10.8789,-0.0665,3.2983,1.0147,3.5433
2,99,0.00,0.42,0.00,0.59,0.1978,0.1938,0.1910,0.1927,0.1948,4,3.3277,1.5906,1.5906,-3.3253,11.0575,-0.0398,3.3253,1.0000,3.5698
3,0,0.00,0.42,0.00,0.58,0.1978,0.1938,0.1909,0.1927,0.1948,4,3.3437,1.5906,1.5906,-3.0991,9.6068,-0.2489,0.0000,0.0000,3.3437
3,1,0.00,0.42,0.00,0.57,0.1978,0.1938,0.1909,0.1927,0.1948,0,3.3554,1.5906,1.5906,-3.3529,11.2423,-0.0121,3.3529,1.0053,3.5969
3,2,0.00,0.42,0.00,0.49,0.1977,0.1937,0.1909,0.1927,0.1949,1,3.0148,1.5906,1.5906,-3.0124,9.0745,-0.3219,3.0124,1.0152,3.2535
3,3,0.00,0.42,0.00,0.39,0.1976,0.1936,0.1908,0.1928,0.1951,4,3.2176,1.5906,1.5906,-3.2153,10.3379,-0.1457,3.2153,0.9792,3.4527
3,4,0.00,0.42,0.00,0.28,0.1975,0.1936,0.1907,0.1928,0.1953,3,3.4421,1.5906,1.5906,-3.4397,11.8319,0.0780,3.4397,1.0087,3.6730
3,5,0.08,0.42,0.00,0.14,0.1974,0.1934,0.1906,0.1930,0.1956,0,4.2209,1.5906,1.5906,-4.2186,17.7963,1.0885,4.2186,0.9879,4.4479
3,6,0.09,0.42,-38.18,0.15,0.1844,0.1754,0.1722,0.2219,0.2161,4,3.2548,1.5851,1.5851,-3.2591,10.6219,-0.1043,3.2591,0.9553,2.8222
3,7,0.06,0.42,-86.09,0.21,0.1799,0.1738,0.1697,0.2272,0.2193,0,2.5788,1.5832,1.5832,-2.5847,6.6807,-0.6122,2.5847,1.1897,1.9967
3,8,0.03,0.42,-124.91,0.26,0.1782,0.1750,0.1696,0.2274,0.2198,4,2.0258,1.5831,1.5831,-2.0321,4.1295,-0.8249,2.0321,0.8126,1.4039
3,9,0.01,0.42,-146.65,0.29,0.1775,0.1758,0.1697,0.2271,0.2199,4,1.7130,1.5832,1.5832,-1.7194,2.9562,-0.8642,1.7194,1.2000,1.0779
3,10,0.00,0.42,-161.83,0.31,0.1771,0.1763,0.1698,0.2268,0.2200,4,1.4924,1.5832,1.5832,-1.4989,2.2466,-0.8565,1.4989,1.0003,0.8504
3,11,0.00,0.42,-172.43,0.33,0.1768,0.1767,0.1698,0.2266,0.2200,0,1.3368,1.5833,1.5833,-1.3433,1.8045,-0.8336,1.3433,1.0002,0.6907
3,12,0.00,0.42,-179.83,0.34,0.1766,0.1770,0.1699,0.2265,0.2200,1,1.2270,1.5833,1.5833,-1.2335,1.5216,-0.8087,1.2335,0.8028,0.5784
3,13,0.00,0.42,171.39,0.35,0.2141,0.2079,0.2088,0.1639,0.1753,3,1.2958,1.5853,1.5853,-1.2859,1.6535,-0.8215,1.2859,1.1771,2.2718
3,14,0.00,0.42,168.87,0.36,0.2140,0.2080,0.2089,0.1638,0.1753,3,1.3159,1.5852,1.5852,-1.3060,1.7058,-0.8260,1.3060,0.8000,2.2911
3,15,0.00,0.42,166.09,0.36,0.2139,0.2082,0.2089,0.1638,0.1753,3,1.3374,1.5852,1.5852,-1.3276,1.7624,-0.8305,1.3276,0.9997,2.3116
3,16,0.00,0.42,165.17,0.36,0.2139,0.2082,0.2089,0.1638,0.1753,2,1.3443,1.5852,1.5852,-1.3344,1.7807,-0.8319,1.3344,0.9999,2.3181
3,17,0.00,0.42,164.30,0.37,0.2138,0.2082,0.2089,0.1638,0.1753,3,1.3519,1.5852,1.5852,-1.3420,1.8011,-0.8334,1.3420,1.2000,2.3254
3,18,0.00,0.42,172.54,0.35,0.2141,0.2078,0.2088,0.1639,0.1753,1,1.2846,1.5853,1.5853,-1.2747,1.6249,-0.8189,1.2747,0.8000,2.2610
3,19,0.00,0.42,147.73,0.31,0.2132,0.2091,0.2091,0.1634,0.1752,1,1.6545,1.5852,1.5852,-1.6448,2.7053,-0.8649,1.6448,1.2000,2.6212
3,20,0.00,0.42,135.12,0.29,0.2126,0.2097,0.2093,0.1632,0.1751,2,1.8342,1.5851,1.5851,-1.8245,3.3287,-0.8576,1.8245,1.0032,2.7944
3,21,0.00,0.42,118.22,0.26,0.2118,0.2107,0.2095,0.1630,0.1751,0,2.1103,1.5850,1.5850,-2.1007,4.4131,-0.8085,2.1007,0.9987,3.0599
3,22,0.00,0.42,102.43,0.22,0.2110,0.2115,0.2096,0.1629,0.1750,0,2.3718,1.5850,1.5850,-2.3623,5.5804,-0.7199,2.3623,1.0075,3.3082
3,23,0.00,0.42,88.38,0.18,0.2103,0.2122,0.2096,0.1629,0.1750,1,2.6095,1.5850,1.5850,-2.6002,6.7612,-0.6036,2.6002,0.9964,3.5304
3,24,0.00,0.42,77.23,0.15,0.2096,0.2126,0.2095,0.1632,0.1750,0,2.8077,1.5851,1.5851,-2.7985,7.8318,-0.4807,2.7985,1.0113,3.7122
3,25,0.00,0.42,70.90,0.12,0.2092,0.2128,0.2094,0.1634,0.1751,3,2.9388,1.5851,1.5851,-2.9298,8.5835,-0.3864,2.9298,0.9840,3.8318
3,26,0.00,0.31,-9.54,0.19,0.1930,0.1862,0.1833,0.2037,0.2038,4,3.5065,1.5898,1.5898,-3.5067,12.2970,0.1506,3.5067,0.9736,3.4807
3,27,0.00,0.24,-55.98,0.24,0.1821,0.1738,0.1705,0.2254,0.2182,2,2.8603,1.5839,1.5839,-2.8655,8.2114,-0.4338,2.8655,1.0713,2.3439
3,28,0.00,0.16,-108.00,0.31,0.1789,0.1743,0.1695,0.2276,0.2197,0,2.1299,1.5831,1.5831,-2.1360,4.5625,-0.7989,2.1360,0.8000,1.5222
3,29,0.00,0.13,-125.38,0.33,0.1783,0.1749,0.1695,0.2275,0.2199,3,1.8828,1.5831,1.5831,-1.8891,3.5686,-0.8502,1.8891,1.0520,1.2610
3,30,0.00,0.09,-146.05,0.36,0.1776,0.1756,0.1696,0.2272,0.2200,4,1.5854,1.5831,1.5831,-1.5918,2.5339,-0.8633,1.5918,1.2000,0.9513
3,31,0.00,0.08,-151.98,0.36,0.1774,0.1759,0.1696,0.2271,0.2200,0,1.4986,1.5831,1.5831,-1.5051,2.2652,-0.8572,1.5051,0.9684,0.8616
3,32,0.00,0.07,-156.13,0.37,0.1773,0.1760,0.1696,0.2270,0.2200,0,1.4374,1.5832,1.5832,-1.4439,2.0848,-0.8501,1.4439,0.8058,0.7985
3,33,0.00,0.06,-160.69,0.38,0.1772,0.1762,0.1697,0.2269,0.2201,4,1.3691,1.5832,1.5832,-1.3755,1.8921,-0.8396,1.3755,0.9993,0.7282
3,34,0.00,0.06,-162.20,0.38,0.1771,0.1762,0.1697,0.2269,0.2201,2,1.3460,1.5832,1.5832,-1.3525,1.8292,-0.8354,1.3525,1.2000,0.7045
3,35,0.00,0.05,-122.16,0.38,0.1784,0.1747,0.1695,0.2275,0.2199,0,1.8063,1.5830,1.5830,-1.8126,3.2855,-0.8586,1.8126,0.8000,1.1872
3,36,0.00,0.05,-86.17,0.39,0.1800,0.1736,0.1696,0.2274,0.2194,0,2.2236,1.5832,1.5832,-2.2295,4.9707,-0.7700,2.2295,1.0623,1.6421
3,37,0.00,0.05,-66.17,0.39,0.1813,0.1735,0.1700,0.2264,0.2188,3,2.4570,1.5835,1.5835,-2.4625,6.0638,-0.6750,2.4625,1.0071,1.9129
3,38,0.00,0.05,-46.17,0.39,0.1832,0.1743,0.1712,0.2240,0.2173,4,2.6903,1.5844,1.5844,-2.6951,7.2637,-0.5477,2.6951,1.2000,2.2131
3,39,0.00,0.05,-26.17,0.39,0.1869,0.1780,0.1749,0.2172,0.2131,1,2.9236,1.5867,1.5867,-2.9269,8.5669,-0.3886,2.9269,0.9513,2.5979
3,40,0.00,0.05,-6.17,0.39,0.1944,0.1884,0.1857,0.2003,0.2012,0,3.1570,1.5902,1.5902,-3.1564,9.9628,-0.1993,3.1564,0.8843,3.2144
3,41,0.00,0.14,-0.94,0.34,0.1969,0.1925,0.1898,0.1943,0.1965,4,3.3019,1.5906,1.5906,-3.2999,10.8896,-0.0649,3.2999,1.0448,3.4999
3,42,0.00,0.21,-2.06,0.31,0.1964,0.1917,0.1889,0.1955,0.1975,1,3.3632,1.5906,1.5906,-3.3615,11.2999,-0.0034,3.3615,1.0031,3.5328
3,43,0.00,0.30,-3.80,0.26,0.1957,0.1904,0.1876,0.1974,0.1989,2,3.4372,1.5905,1.5905,-3.4359,11.8056,0.0739,3.4359,0.9643,3.5619
3,44,0.00,0.35,-17.13,0.17,0.1899,0.1817,0.1787,0.2108,0.2089,4,3.4538,1.5884,1.5884,-3.4557,11.9420,0.0951,3.4557,0.9384,3.2648
3,45,0.00,0.37,-20.42,0.12,0.1887,0.1802,0.1771,0.2134,0.2107,4,3.5149,1.5877,1.5877,-3.5173,12.3717,0.1624,3.5173,1.1789,3.2683
3,46,0.00,0.28,-67.29,0.20,0.1812,0.1736,0.1700,0.2264,0.2189,3,2.8199,1.5835,1.5835,-2.8254,7.9828,-0.4622,2.8254,1.0389,2.2720
3,47,0.00,0.20,-102.28,0.28,0.1792,0.1741,0.1695,0.2276,0.2197,1,2.2530,1.5831,1.5831,-2.2591,5.1035,-0.7597,2.2591,1.0397,1.6509
3,48,0.00,0.16,-118.06,0.32,0.1785,0.1746,0.1695,0.2275,0.2198,2,1.9898,1.5831,1.5831,-1.9960,3.9841,-0.8325,1.9960,0.8000,1.3734
3,49,0.00,0.15,-123.29,0.33,0.1783,0.1748,0.1695,0.2275,0.2199,3,1.9005,1.5831,1.5831,-1.9067,3.6356,-0.8477,1.9067,0.9705,1.2802
3,50,0.00,0.13,-129.50,0.35,0.1781,0.1750,0.1695,0.2274,0.2199,3,1.7921,1.5831,1.5831,-1.7984,3.2343,-0.8598,1.7984,1.2000,1.1676
3,51,0.00,0.12,-132.31,0.36,0.1780,0.1751,0.1695,0.2274,0.2199,4,1.7414,1.5831,1.5831,-1.7477,3.0545,-0.8630,1.7477,0.9998,1.1151
3,52,0.00,0.12,-133.25,0.36,0.1780,0.1752,0.1695,0.2274,0.2199,0,1.7241,1.5831,1.5831,-1.7304,2.9943,-0.8638,1.7304,0.9671,1.0972
