Episode,Reward,Timer,Input_PosX,Input_PosY,Input_Angle,Input_DistNorm,Output_Accelerate,Output_TurnLeft,Output_TurnRight,Target_Accelerate,Target_TurnLeft,Target_TurnRight,Loss
1,1.60,7.00,-0.3688,0.4245,0.0000,0.5750,182.4741,180.7461,180.3636,182.3325,180.7461,180.3636,0.006676
1,1.63,7.10,-0.2225,0.4245,0.0000,0.5019,184.2765,180.5590,180.9721,184.2765,180.5590,178.3373,2.314131
1,1.78,7.20,-0.1287,0.4245,20.0000,0.4550,178.9988,176.5730,174.0717,178.9900,176.5730,174.0717,0.000026
1,1.85,7.30,0.0328,0.3658,24.4891,0.3754,180.6730,176.6770,174.7363,180.7152,176.6770,174.7363,0.000593
1,1.95,7.40,0.1122,0.3369,27.4638,0.3374,180.6355,177.0491,175.6505,180.7840,177.0491,175.6505,0.007355
1,2.04,7.50,0.2496,0.2869,34.5166,0.2746,178.8325,176.6749,176.4495,179.0869,176.6749,176.4495,0.021572
1,2.08,7.60,0.3994,0.2324,46.7144,0.2138,179.7803,177.1314,176.4773,180.0585,177.1314,176.4773,0.025807
1,2.04,7.70,0.5368,0.1823,64.7311,0.1721,180.1984,176.6843,176.5724,180.4356,176.6843,176.5724,0.018747
1,1.93,7.80,0.6742,0.1323,89.8744,0.1556,180.2639,175.1445,176.7733,180.3869,175.1445,176.7733,0.005038
1,1.79,7.90,0.8240,0.0778,117.0232,0.1747,176.7090,175.2022,177.4399,177.4564,175.2022,177.4399,0.186205
1,1.60,8.00,0.9614,0.0278,134.4177,0.2179,177.4949,175.4337,177.2459,177.4949,175.4337,177.3195,0.001808
1,1.12,8.10,1.0496,-0.0043,178.0347,0.2529,179.4095,175.5431,177.2264,181.8748,175.5431,177.2264,2.025929
1,1.27,8.20,-0.6971,0.4245,0.0000,0.7392,181.9258,181.7532,180.8610,181.5266,181.7532,180.8610,0.053108
1,1.43,8.30,-0.5509,0.4245,0.0000,0.6661,181.6983,181.0981,180.2960,181.4414,181.0981,180.2960,0.022009
1,1.46,8.40,-0.3915,0.4245,0.0000,0.5864,181.7984,180.9114,180.0531,181.7984,180.9114,179.9776,0.001903
1,1.53,8.50,-0.3033,0.4245,20.0000,0.5423,180.3634,178.5383,177.0724,180.0941,178.5383,177.0724,0.024175
1,1.61,8.60,-0.2239,0.3957,21.6466,0.5028,180.3085,178.8921,177.2211,180.1124,178.8921,177.2211,0.012819
1,1.74,8.70,-0.1445,0.3668,23.5719,0.4638,178.5117,178.7872,177.4342,178.7369,178.7872,177.4342,0.016899
1,1.88,8.80,0.0053,0.3122,28.2357,0.3920,179.3126,178.7569,177.2124,179.3126,186.0508,177.2124,17.733880
1,1.90,8.90,0.0882,0.2821,3.3829,0.3538,185.3292,184.1842,175.4563,185.3292,179.8820,175.4563,6.169643
1,1.94,9.00,0.1358,0.2648,-14.3324,0.3325,153.0238,168.1455,180.8667,153.0238,168.1455,179.8911,0.317216
1,2.09,9.10,0.1652,0.2541,7.2330,0.3196,179.9321,176.5056,177.1799,180.2295,176.5056,177.1799,0.029478
1,2.22,9.20,0.3229,0.2769,9.6219,0.2408,179.7435,176.5745,177.2876,180.1697,176.5745,177.2876,0.060538
1,2.29,9.30,0.4677,0.2978,13.7656,0.1691,177.7268,177.8161,177.2608,178.3303,177.8161,177.2608,0.121410
1,2.28,9.40,0.5513,0.3099,18.2522,0.1285,178.6943,176.4509,177.4034,178.6943,180.9111,177.4034,6.631052
1,2.12,9.50,0.6178,0.2931,-12.1776,0.1411,154.2993,169.4632,179.3708,154.2993,169.4632,179.6939,0.034809
1,2.07,9.60,0.6304,0.2643,-38.6893,0.1878,153.7053,169.8923,179.6323,153.7053,169.8923,179.9017,0.024191
1,2.01,9.70,0.6343,0.2553,-46.5602,0.2025,155.2559,169.0007,179.8437,155.2559,169.0007,180.0521,0.014480
1,1.99,9.80,0.6390,0.2447,-55.3081,0.2198,154.1649,168.8139,179.7603,154.1649,168.8139,179.9491,0.011881
1,1.96,9.90,0.6406,0.2410,-58.2222,0.2259,154.5975,168.4778,179.8103,154.5975,168.4778,179.9733,0.008852
2,1.96,0.00,0.6406,0.2410,-58.2222,0.2259,154.2561,168.9103,179.6034,154.2561,168.9103,179.7684,0.009078
2,2.06,0.10,0.6434,0.2347,-41.5849,0.2363,154.1301,168.1883,179.8192,154.1301,168.1883,180.0851,0.023573
2,2.12,0.20,0.6438,0.2336,-21.5196,0.2380,155.8460,168.1716,179.7782,155.8460,168.1716,183.4830,4.575303
2,2.20,0.30,0.6438,0.2336,-0.5040,0.2399,182.6954,180.7723,178.7443,182.7156,180.7723,178.7443,0.000136
2,2.30,0.40,0.7050,0.2919,-1.2471,0.1984,183.0558,181.7561,180.0377,182.2802,181.7561,180.0377,0.200489
2,2.34,0.50,0.7776,0.3626,-2.1823,0.1480,179.8353,181.0998,181.6589,179.8353,181.0998,181.9965,0.037985
2,2.21,0.60,0.8351,0.4206,-2.0095,0.1275,180.8948,181.0828,181.1290,180.8948,180.6300,181.1290,0.068326
2,2.07,0.70,0.8266,0.4147,-25.8443,0.1567,154.6358,169.6722,179.9688,154.6358,169.6722,180.2421,0.024900
1,1.12,0.80,0.8167,0.4077,-52.0647,0.1912,154.5757,170.6300,180.0193,180.5162,170.6300,180.0193,224.302500
1,1.07,0.90,-0.6971,0.4245,0.0000,0.7392,182.5468,180.3823,179.5764,182.5468,179.3729,179.5764,0.339588
1,1.12,1.00,-0.6971,0.4245,-20.0000,0.7392,155.9216,169.5369,180.3156,155.9216,169.5369,180.6627,0.040150
1,1.28,1.10,-0.6971,0.4245,0.0000,0.7392,181.7868,179.0103,179.4391,181.5920,179.0103,179.4391,0.012640
1,1.43,1.20,-0.5377,0.4245,0.0000,0.6595,181.2933,179.2336,178.6932,181.1326,179.2336,178.6932,0.008607
1,1.57,1.30,-0.3915,0.4245,0.0000,0.5864,182.1251,179.3226,178.3574,182.0421,179.3226,178.3574,0.002294
1,1.73,1.40,-0.2453,0.4245,0.0000,0.5133,182.0446,179.6028,179.2162,182.0847,179.6028,179.2162,0.000536
1,1.88,1.50,-0.0859,0.4245,0.0000,0.4336,182.6142,179.8152,179.1119,182.7513,179.8152,179.1119,0.006263
1,1.96,1.60,0.0603,0.4245,0.0000,0.3605,182.3412,181.1325,178.8722,182.5021,181.1325,178.8722,0.008630
1,2.05,1.70,0.1448,0.4245,0.0000,0.3182,182.8583,181.0108,178.4474,183.1089,181.0108,178.4474,0.020933
1,2.13,1.80,0.2293,0.4245,0.0000,0.2760,182.8378,181.3879,178.2396,183.1696,181.3879,178.2396,0.036704
1,2.23,1.90,0.3138,0.4245,0.0000,0.2337,182.8211,181.0397,178.1719,183.2543,181.0397,178.1719,0.062540
1,2.38,2.00,0.4152,0.4245,0.0000,0.1830,183.1050,181.0857,178.3073,183.6788,181.0857,178.3073,0.109746
1,1.90,2.10,0.5614,0.4245,0.0000,0.1099,182.5694,181.6467,178.3228,180.1336,181.6467,178.3228,1.977668
1,1.64,2.20,0.5182,0.4245,-93.7734,0.2181,158.6784,170.4270,179.7438,158.6784,170.4270,179.5837,0.008543
1,1.55,2.30,0.4858,0.4245,-142.9024,0.2829,157.7711,170.1003,180.2904,157.7711,170.1003,180.0333,0.022038
1,1.48,2.40,0.4743,0.4245,-159.2144,0.3060,159.2926,170.9335,180.4606,159.2926,170.9335,180.1362,0.035079
1,1.42,2.50,0.4658,0.4245,-170.6048,0.3229,159.7239,171.1322,180.6229,159.7239,171.1322,177.5876,3.070941
1,1.12,2.60,0.4558,0.4245,176.8448,0.3429,177.4674,176.4676,177.3364,182.8329,176.4676,177.3364,9.596338
1,1.25,2.70,-0.6971,0.4245,0.0000,0.7392,184.6841,180.7244,178.7602,184.5449,180.7244,178.7602,0.006461
1,1.34,2.80,-0.5650,0.4245,0.0000,0.6731,184.7381,180.9609,178.2286,184.4329,180.9609,178.2286,0.031041
1,1.48,2.90,-0.4805,0.4245,0.0000,0.6309,183.3285,180.5787,178.4495,183.2242,180.5787,178.4495,0.003628
1,1.64,3.00,-0.3343,0.4245,0.0000,0.5578,183.2857,180.4836,179.0491,183.2558,180.4836,179.0491,0.000298
1,1.79,3.10,-0.1748,0.4245,0.0000,0.4780,183.1353,180.8935,179.8475,183.1819,180.8935,179.8475,0.000722
1,1.94,3.20,-0.0286,0.4245,0.0000,0.4049,183.1821,181.6819,180.3166,183.3441,181.6819,180.3166,0.008748
1,2.10,3.30,0.1176,0.4245,0.0000,0.3318,184.9039,181.5739,179.0574,185.2006,181.5739,179.0574,0.029339
1,2.24,3.40,0.2770,0.4245,0.0000,0.2521,184.5638,182.3441,179.4730,185.0022,182.3441,179.4730,0.064043
1,2.33,3.50,0.4232,0.4245,0.0000,0.1790,184.6297,182.4361,178.5268,185.1342,182.4361,178.5268,0.084856
1,2.32,3.60,0.5077,0.4245,0.0000,0.1368,183.6399,182.4461,178.5090,181.8292,182.4461,178.5090,1.092970
1,1.87,3.70,0.5653,0.4245,-13.6511,0.1209,160.7033,171.8586,181.2397,160.7033,171.8586,181.2931,0.000953
1,1.68,3.80,0.5122,0.4245,-100.9253,0.2272,162.1415,172.0610,181.3719,162.1415,172.0610,181.2417,0.005658
1,1.52,3.90,0.4900,0.4245,-134.5504,0.2714,161.9361,172.1184,181.6184,161.9361,172.1184,181.3191,0.029857
1,1.42,4.00,0.4690,0.4245,-164.2660,0.3134,161.0182,172.7750,181.8676,161.0182,172.7750,179.6200,1.683840
1,1.42,4.10,0.4560,0.4245,178.9784,0.3394,179.9565,176.3893,177.1083,179.5782,176.3893,177.1083,0.047710
1,1.12,4.20,0.4520,0.4245,174.1675,0.3475,177.3782,177.2503,176.9848,183.8338,177.2503,176.9848,13.891970
1,1.28,4.30,-0.6971,0.4245,0.0000,0.7392,183.4321,180.3565,178.1851,183.5079,180.3565,178.1851,0.001915
1,1.43,4.40,-0.5377,0.4245,0.0000,0.6595,182.8016,180.8573,178.3785,182.7607,180.8573,178.3785,0.000557
1,1.59,4.50,-0.3915,0.4245,0.0000,0.5864,184.3341,181.1944,178.1921,184.2988,181.1944,178.1921,0.000415
1,1.67,4.60,-0.2321,0.4245,0.0000,0.5067,184.0270,181.3748,178.1851,183.9317,181.3748,178.1851,0.003026
1,1.82,4.70,-0.1476,0.4245,0.0000,0.4644,183.5183,181.0230,178.0264,183.5888,181.0230,178.0264,0.001656
1,1.96,4.80,-0.0014,0.4245,0.0000,0.3913,184.8889,181.6192,178.2495,185.0616,181.6192,178.2495,0.009933
1,2.05,4.90,0.1448,0.4245,0.0000,0.3182,184.1349,181.1667,178.2354,184.3852,181.1667,178.2354,0.020879
1,2.21,5.00,0.2293,0.4245,0.0000,0.2760,185.5185,181.6789,178.5408,185.9477,181.6789,178.5408,0.061413
1,2.35,5.10,0.3887,0.4245,0.0000,0.1963,184.5157,182.0182,178.1850,185.0861,182.0182,178.1850,0.108465
1,1.99,5.20,0.5349,0.4245,0.0000,0.1232,185.2603,181.8959,178.0523,180.2461,181.8959,178.0523,8.380549
1,1.66,5.30,0.5319,0.4245,-77.8319,0.1981,163.4169,171.4461,180.5088,163.4169,171.4461,180.3634,0.007043
1,1.50,5.40,0.4923,0.4245,-138.8763,0.2773,162.8020,171.9603,181.1261,162.8020,171.9603,180.8188,0.031480
1,1.42,5.50,0.4726,0.4245,-166.5323,0.3167,163.6240,172.0130,181.7265,163.6240,172.0130,178.9408,2.586549
1,1.12,5.60,0.4613,0.4245,178.9784,0.3394,179.8086,177.6629,177.9812,181.7624,177.6629,177.9812,1.272520
1,1.07,5.70,-0.6971,0.4245,0.0000,0.7392,183.9811,180.1679,179.0034,183.9811,180.1679,177.7780,0.500537
1,1.01,5.80,-0.6971,0.4245,20.0000,0.7392,178.7746,176.8376,178.3763,178.7746,176.8376,177.9973,0.047876
1,1.12,5.90,-0.6971,0.4245,40.0000,0.7392,179.2998,176.6865,178.4987,178.6235,176.6865,178.4987,0.152440
1,1.20,6.00,-0.5750,0.3221,44.3206,0.6801,179.7258,177.5033,178.7692,179.1328,177.5033,178.7692,0.117205
1,1.25,6.10,-0.4630,0.2281,48.9724,0.6298,180.2765,177.1869,178.6337,179.7234,177.1869,178.6337,0.101985
1,1.32,6.20,-0.3983,0.1738,52.0018,0.6030,180.6530,177.2553,178.3191,180.1638,177.2553,178.3191,0.079766
1,1.24,6.30,-0.2863,0.0798,57.8972,0.5609,180.7294,177.2201,178.2639,180.7294,177.2201,180.1661,1.206072
1,1.13,6.40,-0.2086,0.0146,102.4975,0.5357,180.5797,177.0570,178.2234,179.9068,177.0570,178.2234,0.150944
1,1.02,6.50,-0.1832,-0.1294,127.7692,0.5561,180.6302,176.7761,178.1496,179.8464,176.7761,178.1496,0.204780
1,0.89,6.60,-0.2033,-0.2742,133.2630,0.6037,181.3850,177.7107,178.0768,180.4653,177.7107,178.0768,0.281945
1,0.77,6.70,-0.2252,-0.4321,138.3019,0.6608,181.0115,177.1442,178.2826,179.9723,177.1442,178.2826,0.360011
1,1.12,6.80,-0.2453,-0.5770,142.1908,0.7171,181.0551,177.9314,178.3873,180.9977,177.9314,178.3873,0.001095
1,1.28,6.90,-0.6971,0.4245,0.0000,0.7392,183.2594,180.6396,180.3202,183.4187,180.6396,180.3202,0.008451
1,1.43,7.00,-0.5377,0.4245,0.0000,0.6595,183.7391,181.8819,180.5879,183.7335,181.8819,180.5879,0.000010
1,1.43,7.10,-0.3915,0.4245,0.0000,0.5864,184.0019,181.9555,179.9503,184.0019,180.8503,179.9503,0.407208
1,1.56,7.20,-0.3330,0.4245,-20.0000,0.5571,163.6729,174.3360,181.5855,163.6729,174.3360,183.5085,1.232687
1,1.64,7.30,-0.2586,0.4245,0.0000,0.5199,183.5996,183.0201,180.2801,183.5190,183.0201,180.2801,0.002165
1,1.79,7.40,-0.1741,0.4245,0.0000,0.4777,183.8419,182.5096,180.3278,183.9337,182.5096,180.3278,0.002809
1,1.95,7.50,-0.0279,0.4245,0.0000,0.4046,183.7683,182.8719,180.0470,183.9886,182.8719,180.0470,0.016176
1,2.11,7.60,0.1316,0.4245,0.0000,0.3249,183.6989,183.0917,180.3720,184.0573,183.0917,180.3720,0.042831
1,2.26,7.70,0.2910,0.4245,0.0000,0.2451,183.9863,183.8769,180.1683,184.4761,183.8769,180.1683,0.079950
1,2.39,7.80,0.4372,0.4245,0.0000,0.1720,186.5176,184.3380,179.8033,187.1106,184.3380,179.8033,0.117223
1,1.87,7.90,0.5773,0.4245,0.0000,0.1051,185.7655,184.0061,179.9735,181.5762,184.0061,179.9735,5.849909
1,1.71,8.00,0.5059,0.4245,-100.9253,0.2272,165.8435,175.1007,181.7304,165.8435,175.1007,181.6220,0.003916
1,1.60,8.10,0.4837,0.4245,-129.9024,0.2651,166.8101,176.5391,182.3690,182.1424,176.5391,182.3690,78.360020
1,1.47,8.20,0.4674,0.4245,-150.1367,0.2930,166.9294,176.2666,181.1449,166.9294,176.2666,180.8029,0.038973
1,1.42,8.30,0.4482,0.4245,-172.4318,0.3258,165.7349,175.7166,181.0647,165.7349,179.7131,181.0647,5.324101
1,1.26,8.40,0.4372,0.4245,175.8875,0.3445,179.9719,177.3802,179.0632,179.4351,177.3802,179.0632,0.096031
1,1.21,8.50,0.2782,0.4131,170.0587,0.4323,180.8829,177.3752,179.0040,180.8829,177.3752,180.6667,0.921613
1,1.12,8.60,0.1902,0.4068,-153.6398,0.4805,164.6921,174.6634,181.4440,164.6921,174.6634,181.5233,0.002095
1,1.27,8.70,-0.6971,0.4245,0.0000,0.7392,182.0472,179.6742,181.1333,182.2189,179.6742,181.1333,0.009819
1,1.41,8.80,-0.5509,0.4245,0.0000,0.6661,183.1465,181.6972,181.0346,183.1146,181.6972,181.0346,0.000339
1,1.46,8.90,-0.4047,0.4245,0.0000,0.5930,183.3575,182.0850,180.8818,183.3575,182.0850,180.9144,0.000355
1,1.60,9.00,-0.3033,0.4245,20.0000,0.5423,181.1374,177.5062,178.7635,180.9249,177.5062,178.7635,0.015053
1,1.72,9.10,-0.1535,0.3700,23.3383,0.4682,180.2918,177.6321,179.1286,180.2085,177.6321,179.1286,0.002316
1,1.83,9.20,-0.0161,0.3200,27.4692,0.4021,180.4643,177.4013,178.6269,180.4897,177.4013,178.6269,0.000215
1,1.93,9.30,0.1213,0.2700,33.1804,0.3389,180.3342,178.2588,178.4184,180.4621,178.2588,178.4184,0.005453
1,1.99,9.40,0.2711,0.2155,42.2858,0.2756,179.6673,178.3653,178.7319,179.8645,178.3653,178.7319,0.012961
1,2.01,9.50,0.4085,0.1655,54.8036,0.2270,180.1576,178.7946,178.5128,180.3659,178.7946,178.5128,0.014461
1,1.99,9.60,0.4879,0.1366,64.4720,0.2055,180.6017,180.1170,178.9251,180.7867,180.1170,178.9251,0.011410
1,1.90,9.70,0.6253,0.0866,85.2342,0.1861,180.6036,179.4032,178.8567,180.7020,179.4032,178.8567,0.003224
1,1.79,9.80,0.7751,0.0320,109.1059,0.1963,181.1383,179.7843,178.8538,181.1139,179.7843,178.8538,0.000199
1,1.12,9.90,0.9125,-0.0180,126.5236,0.2308,181.4064,179.7484,178.9895,181.8655,179.7484,178.9895,0.070260
2,1.12,0.00,0.9125,-0.0180,126.5236,0.2308,181.7507,180.1923,178.9590,181.5224,180.1923,178.9590,0.017376
2,1.12,0.10,-0.6971,0.4245,-20.0000,0.7392,164.8508,173.9794,181.8665,164.8508,173.9794,181.6429,0.016652
2,1.07,0.20,-0.6971,0.4245,0.0000,0.7392,182.9169,180.2776,180.4064,182.9169,180.2776,180.0956,0.032213
2,1.16,0.30,-0.6971,0.4245,20.0000,0.7392,181.1514,181.2122,179.5461,180.5569,181.2122,179.5461,0.117797
2,1.27,0.40,-0.6019,0.3899,21.4360,0.6918,180.0982,181.3706,179.1842,180.0982,180.7860,179.1842,0.113929
2,1.29,0.50,-0.5357,0.3658,2.5549,0.6591,175.9154,172.4745,181.2882,175.9154,172.4745,180.8059,0.077543
2,1.40,0.60,-0.4577,0.3374,24.0228,0.6210,181.2946,180.6364,179.1754,181.2946,186.9632,179.1754,13.342720
2,1.37,0.70,-0.4131,0.3212,0.9249,0.5994,168.0339,168.5691,187.4406,168.0339,168.5691,180.6399,15.416390
2,1.51,0.80,-0.3854,0.3111,21.5316,0.5861,181.2363,179.4656,179.0085,180.9295,179.4656,179.0085,0.031380
2,1.63,0.90,-0.2322,0.2672,24.8020,0.5128,181.0793,179.8450,179.3049,180.8937,179.8450,179.3049,0.011474
2,1.62,1.00,-0.0916,0.2270,28.7320,0.4475,181.1505,179.9468,179.4137,181.1505,179.9468,180.9623,0.799402
2,1.66,1.10,0.0059,0.1990,60.9263,0.4037,181.2416,180.4058,179.4550,181.0852,180.4058,179.4550,0.008156
2,1.66,1.20,0.1098,0.0962,70.7714,0.3737,181.1272,180.9751,179.6264,180.9778,180.9751,179.6264,0.007443
2,1.66,1.30,0.1699,0.0367,77.0969,0.3620,181.1489,181.3748,179.7252,181.2185,181.3748,179.7252,0.001616
2,1.73,1.40,0.2299,-0.0227,83.7578,0.3550,181.2885,181.3035,179.5654,181.2885,181.2238,179.5654,0.002120
2,1.82,1.50,0.3154,-0.1073,57.4911,0.3535,180.3814,181.1589,179.5264,180.3814,181.1668,179.5264,0.000020
2,1.87,1.60,0.3683,-0.1597,23.4529,0.3577,180.9462,181.4131,179.4552,180.9462,184.2527,179.4552,2.687689
2,1.83,1.70,0.3947,-0.1858,2.9043,0.3612,182.8356,183.0202,176.9181,182.8356,181.8607,176.9181,0.448123
2,1.85,1.80,0.4098,-0.2007,-15.4590,0.3637,167.2221,175.3388,181.7964,167.2221,175.3388,180.1608,0.891635
2,2.00,1.90,0.4191,-0.2100,5.5428,0.3653,180.2359,179.6650,179.6423,180.4252,179.6650,179.6423,0.011947
2,2.13,2.00,0.5035,-0.0906,6.9257,0.2926,180.6182,179.8425,179.8335,180.9458,179.8425,179.8335,0.035779
2,2.28,2.10,0.5879,0.0288,9.2200,0.2202,180.8147,179.9602,180.3980,181.2824,179.9602,180.3980,0.072914
2,2.28,2.20,0.6800,0.1590,14.3759,0.1421,180.9797,180.3187,180.0434,180.9797,180.3187,181.4510,0.660468
2,2.29,2.30,0.7271,0.2192,33.4734,0.1130,181.1898,180.3467,180.0666,181.6656,180.3467,180.0666,0.075447
2,2.23,2.40,0.7315,0.2016,7.2710,0.1461,181.1602,180.1038,180.1867,181.6072,180.1038,180.1867,0.066596
2,2.10,2.50,0.7347,0.1886,-11.3001,0.1705,167.0118,174.9093,181.7017,181.9886,174.9093,181.7017,74.767780
2,2.04,2.60,0.7388,0.1721,-33.4889,0.2015,166.6504,174.3640,181.4535,166.6504,174.3640,181.6839,0.017691
2,2.02,2.70,0.7409,0.1639,-43.5772,0.2170,167.4299,174.8854,181.0498,167.4299,174.8854,181.2639,0.015273
2,2.00,2.80,0.7416,0.1609,-46.9287,0.2226,167.2375,175.5674,181.0338,167.2375,175.5674,181.2247,0.012152
2,2.13,2.90,0.7425,0.1575,-50.6205,0.2291,168.0951,175.9934,181.4792,168.0951,175.9934,184.9059,3.913944
2,2.23,3.00,0.7428,0.1560,0.0000,0.2334,184.3761,183.1808,180.3485,184.7768,183.1808,180.3485,0.053523
2,2.34,3.10,0.7640,0.2552,-1.0993,0.1836,184.0103,183.4110,181.1454,182.3138,183.4110,181.1454,0.959374
2,2.29,3.20,0.7863,0.3703,-2.4152,0.1254,177.0278,180.5234,181.2497,177.0278,180.5234,181.6357,0.049685
2,2.13,3.30,0.7869,0.4119,-15.3582,0.1337,167.1511,176.0115,180.9776,167.1511,181.2990,180.9776,9.319294
2,2.02,3.40,0.7777,0.4043,-46.1569,0.1703,167.3016,175.7305,180.9666,167.3016,175.7305,181.1787,0.015002
2,1.96,3.50,0.7712,0.3989,-66.4863,0.1968,166.9150,175.7545,180.8876,166.9150,175.7545,181.0429,0.008038
2,1.93,3.60,0.7675,0.3959,-76.7828,0.2113,167.0583,175.7333,180.8827,167.0583,175.7333,181.0019,0.004738
2,1.91,3.70,0.7652,0.3939,-83.0017,0.2207,168.2699,175.4829,180.8450,168.2699,175.4829,180.9419,0.003131
2,1.87,3.80,0.7637,0.3927,-86.7630,0.2268,167.9118,175.3791,180.8323,167.9118,175.3791,180.8967,0.001383
2,1.93,3.90,0.7634,0.3924,-93.4160,0.2339,167.4565,175.2953,180.9161,167.4565,175.2953,181.0338,0.004612
2,1.99,4.00,0.7634,0.3924,-73.4135,0.2346,167.1840,175.1366,180.8872,167.1840,175.1366,181.0708,0.011245
2,2.06,4.10,0.7634,0.3924,-49.4120,0.2351,167.4995,176.1801,181.2702,167.4995,176.1801,181.5167,0.020255
2,2.11,4.20,0.7634,0.3924,-25.4120,0.2351,167.2766,175.9762,181.2439,167.2766,175.9762,181.4908,0.020308
2,2.09,4.30,0.7634,0.3924,-5.4120,0.2351,167.3309,176.4160,181.1126,167.3309,176.4160,180.7648,0.040324
2,2.18,4.40,0.7634,0.3924,14.2901,0.2351,180.2970,179.2746,180.3292,180.7069,179.2746,180.3292,0.055997
2,2.18,4.50,0.8184,0.4775,16.6485,0.1864,180.2010,178.9260,180.3707,180.2010,178.9260,180.7472,0.047238
2,2.13,4.60,0.8567,0.5367,40.7492,0.1533,180.1220,179.6307,180.7798,180.1220,179.6307,181.0975,0.033645
2,2.09,4.70,0.9053,0.6119,89.3728,0.1131,180.2391,179.7753,180.1774,180.2391,179.7753,180.5262,0.040536
2,2.09,4.80,0.9196,0.6247,102.4806,0.1129,180.5264,179.7134,179.8115,180.8101,179.7134,179.8115,0.026830
2,2.09,4.90,0.9280,0.6043,78.7928,0.1461,180.4111,179.7948,180.1246,180.6937,179.7948,180.1246,0.026625
2,2.08,5.00,0.9342,0.5893,62.0736,0.1704,180.0959,179.5484,180.3542,180.6315,179.5484,180.3542,0.095633
2,2.08,5.10,0.9415,0.5716,43.5543,0.1991,180.0260,179.9159,180.2404,180.0260,179.9159,180.5155,0.025227
2,2.07,5.20,0.9441,0.5653,37.3908,0.2093,180.2074,179.8808,179.8785,180.2074,179.8808,180.4792,0.120290
2,2.07,5.30,0.9463,0.5599,32.3936,0.2181,180.1000,179.6505,180.1625,180.4321,179.6505,180.1625,0.036775
2,2.07,5.40,0.9476,0.5567,29.5945,0.2233,180.2681,178.9437,180.5147,180.2681,178.9437,180.7772,0.022968
2,1.99,5.50,0.9491,0.5529,26.5110,0.2294,180.0562,179.0323,180.2631,180.0562,179.0323,180.4482,0.011423
2,1.87,5.60,0.9500,0.5508,52.7504,0.2329,180.5913,179.2120,180.0445,180.5913,179.2120,180.6592,0.125940
2,1.76,5.70,0.9500,0.5508,92.7093,0.2343,179.8838,179.6487,180.0077,179.9709,179.6487,180.0077,0.002528
1,1.84,6.40,-0.3244,0.4245,16.7629,0.3295,179.4663,179.6300,180.2780,179.4663,179.6300,180.3122,0.000390
1,1.82,6.50,-0.3244,0.4245,24.5036,0.3475,178.1380,178.1304,180.6355,178.1380,178.1304,180.6479,0.000051
1,1.81,6.60,-0.3244,0.4245,37.6068,0.3384,177.1400,177.6783,181.4296,177.1400,177.6783,181.4272,0.000002
1,1.78,6.70,-0.3244,0.4245,62.1175,0.3078,177.1766,178.0910,181.6206,177.1766,178.0910,181.5824,0.000486
1,1.73,6.80,-0.3244,0.4245,84.4138,0.2937,177.7007,177.8006,180.8564,180.7784,177.8006,180.8564,3.157470
1,1.66,6.90,-0.4616,0.3739,110.4274,0.2813,175.7422,177.6602,181.0489,175.7422,177.6602,180.9015,0.007242
1,1.68,7.00,-0.5497,0.3415,140.9136,0.2727,175.9552,177.4447,180.9924,175.9552,177.4447,180.8576,0.006057
1,1.87,7.10,-0.6002,0.3228,168.4129,0.2285,175.3917,177.3934,180.8022,175.3917,177.3934,180.5759,0.017076
1,1.95,7.20,-0.6291,0.3122,-179.8781,0.1160,173.9644,179.6040,180.3488,173.9644,179.6040,181.1945,0.238405
1,2.02,7.30,-0.6131,0.3656,139.4786,0.1314,175.6696,177.2619,180.7633,175.6696,177.2619,180.9741,0.014817
1,2.03,7.40,-0.5709,0.4748,65.3980,0.1999,175.9536,177.2619,180.7993,175.9536,177.2619,181.0242,0.016862
1,2.04,7.50,-0.5499,0.5292,34.1146,0.2362,175.2672,177.5607,181.0009,175.2672,177.5607,181.2264,0.016952
1,2.04,7.60,-0.5378,0.5604,18.0030,0.2572,176.2580,177.4182,180.7921,176.2580,177.4182,181.0193,0.017198
1,2.03,7.70,-0.5328,0.5734,11.8205,0.2661,175.6506,177.2897,180.8908,175.6506,177.2897,181.1161,0.016922
1,2.03,7.80,-0.5298,0.5811,8.3572,0.2713,176.4376,177.2461,180.9420,176.4376,177.2461,181.1639,0.016421
1,1.12,7.90,-0.5263,0.5901,4.5324,0.2775,177.3847,177.5123,181.0227,177.3847,177.5123,182.8052,1.059067
1,1.39,8.00,-0.6971,0.4245,0.0000,0.7392,183.6847,182.4823,179.4022,183.6491,182.4823,179.4022,0.000423
1,1.68,8.10,-0.5650,0.4245,0.0000,0.6070,184.3288,182.8842,179.6568,184.5065,182.8842,179.6568,0.010523
1,1.85,8.20,-0.4187,0.4245,0.0000,0.4608,183.7476,183.3221,179.6842,183.9042,183.3221,179.6842,0.008170
1,2.14,8.30,-0.3343,0.4245,0.0000,0.3763,185.1003,183.8926,179.6250,185.5664,183.8926,179.6250,0.072429
1,2.32,8.40,-0.1880,0.4245,0.0000,0.2301,186.1017,184.2542,179.7738,181.4475,184.2542,179.7738,7.220448
1,1.83,8.50,-0.0789,0.4245,-13.6511,0.1209,177.9181,180.2572,180.6445,177.9181,180.2572,180.6677,0.000180
1,1.60,8.60,-0.1937,0.4245,-107.5817,0.2357,177.6217,180.2849,180.6217,177.6217,180.2849,180.4125,0.014588
