Episode,Step,PosX,PosY,Angle,DistN,Action0P,Action1P,Action2P,Action,Reward,Entropy,OriginalEntropy,PolicyLoss,ValueLoss,TotalLoss,Advantage,ClippedRatio,Return
4,9,0.00,0.10,-4.32,0.24,0.3306,0.3136,0.3258,1,3.4768,1.0950,1.0950,-3.4771,12.0903,0.1281,3.4771,0.9993,3.4507
4,10,0.00,0.10,-0.17,0.24,0.3309,0.3088,0.3303,2,3.5254,1.0947,1.0947,-3.5253,12.4279,0.1812,3.5253,0.9339,3.5289
4,11,0.00,0.10,-0.68,0.24,0.3309,0.3094,0.3298,1,3.5193,1.0947,1.0947,-3.5193,12.3857,0.1745,3.5193,1.0680,3.5192
4,12,0.00,0.10,-0.92,0.24,0.3309,0.3097,0.3295,2,3.5165,1.0948,1.0948,-3.5166,12.3661,0.1714,3.5166,0.9390,3.5146
4,13,0.00,0.10,-1.15,0.24,0.3308,0.3099,0.3292,2,3.5139,1.0948,1.0948,-3.5139,12.3475,0.1685,3.5139,1.0632,3.5103
4,14,0.00,0.10,-1.37,0.24,0.3308,0.3102,0.3290,2,3.5113,1.0948,1.0948,-3.5114,12.3298,0.1657,3.5114,0.9993,3.5062
4,15,0.00,0.10,8.35,0.22,0.3312,0.2995,0.3393,1,3.4592,1.0938,1.0938,-3.4586,11.9621,0.1081,3.4586,1.0313,3.5206
4,16,0.00,0.10,18.07,0.20,0.3309,0.2927,0.3464,0,3.3887,1.0928,1.0928,-3.3876,11.4762,0.0333,3.3876,0.8626,3.4964
4,17,0.00,0.10,30.08,0.17,0.3301,0.2893,0.3506,2,3.3132,1.0922,1.0922,-3.3118,10.9679,-0.0433,3.3118,1.1279,3.4491
4,18,0.00,0.10,40.54,0.14,0.3294,0.2885,0.3521,2,3.2543,1.0919,1.0919,-3.2528,10.5807,-0.1004,3.2528,1.0667,3.4005
4,19,0.00,0.10,56.24,0.11,0.3287,0.2882,0.3531,2,3.1211,1.0918,1.0918,-3.1195,9.7314,-0.2219,3.1195,1.0028,3.2734
4,20,0.00,0.07,35.48,0.14,0.3297,0.2887,0.3516,2,3.3125,1.0920,1.0920,-3.3111,10.9634,-0.0439,3.3111,0.9956,3.4548
4,21,0.00,0.02,-30.26,0.20,0.3300,0.3294,0.3105,1,3.2400,1.0948,1.0948,-3.2414,10.5065,-0.1113,3.2414,0.8833,3.1059
4,22,0.00,0.00,-77.78,0.25,0.3319,0.3296,0.3085,0,2.5866,1.0947,1.0947,-2.5882,6.6987,-0.6005,2.5882,1.0613,2.4315
4,23,0.00,0.00,-111.34,0.29,0.3322,0.3294,0.3085,2,2.1220,1.0947,1.0947,-2.1236,4.5097,-0.7926,2.1236,1.0078,1.9653
4,24,0.00,0.00,-151.39,0.34,0.3322,0.3293,0.3084,0,1.5616,1.0947,1.0947,-1.5632,2.4436,-0.8520,1.5632,0.9286,1.4044
4,25,0.00,0.00,-162.92,0.35,0.3322,0.3293,0.3084,1,1.3981,1.0947,1.0947,-1.3997,1.9592,-0.8338,1.3997,1.0771,1.2409
4,26,0.00,0.00,-170.98,0.36,0.3322,0.3293,0.3084,1,1.2829,1.0947,1.0947,-1.2844,1.6498,-0.8114,1.2844,0.9913,1.1256
4,27,0.00,0.00,-177.51,0.37,0.3322,0.3293,0.3084,1,1.1885,1.0947,1.0947,-1.1901,1.4163,-0.7871,1.1901,1.0000,1.0312
4,28,0.00,0.00,178.84,0.38,0.3279,0.2879,0.3541,0,1.1622,1.0917,1.0917,-1.1606,1.3470,-0.7783,1.1606,0.8743,1.3194
4,29,0.01,0.00,174.82,0.38,0.3279,0.2879,0.3541,1,1.1964,1.0917,1.0917,-1.1948,1.4276,-0.7884,1.1948,1.1390,1.3537
4,30,0.01,0.00,148.65,0.37,0.3280,0.2879,0.3541,2,1.5258,1.0917,1.0917,-1.5242,2.3233,-0.8491,1.5242,0.8780,1.6830
4,31,0.01,0.00,122.16,0.36,0.3280,0.2880,0.3540,2,1.8507,1.0917,1.0917,-1.8492,3.4194,-0.8452,1.8492,1.2000,2.0077
4,32,0.01,0.00,95.47,0.36,0.3281,0.2880,0.3539,1,2.1690,1.0918,1.0918,-2.1674,4.6977,-0.7799,2.1674,0.9996,2.3253
4,33,0.01,0.00,69.49,0.36,0.3284,0.2881,0.3535,2,2.4700,1.0918,1.0918,-2.4685,6.0934,-0.6623,2.4685,0.8142,2.6245
4,34,0.01,0.00,45.15,0.36,0.3292,0.2884,0.3524,2,2.7485,1.0919,1.0919,-2.7470,7.5462,-0.5050,2.7470,1.2000,2.8973
4,35,0.01,0.00,22.02,0.37,0.3307,0.2912,0.3481,2,3.0118,1.0925,1.0925,-3.0105,9.0634,-0.3134,3.0105,0.9877,3.1318
4,36,0.01,0.00,-4.61,0.37,0.3304,0.3142,0.3254,1,3.2074,1.0950,1.0950,-3.2077,10.2893,-0.1428,3.2077,0.9348,3.1795
4,37,0.01,0.00,-17.80,0.37,0.3298,0.3256,0.3146,0,3.0484,1.0950,1.0950,-3.0495,9.2992,-0.2816,3.0495,1.0008,2.9470
4,38,0.01,0.00,-19.38,0.37,0.3298,0.3264,0.3138,1,3.0260,1.0950,1.0950,-3.0271,9.1631,-0.3000,3.0271,1.0127,2.9187
4,39,0.01,0.00,-21.45,0.38,0.3298,0.3273,0.3129,0,2.9967,1.0949,1.0949,-2.9978,8.9868,-0.3237,2.9978,0.9926,2.8825
4,40,0.01,0.00,-22.31,0.38,0.3298,0.3276,0.3126,1,2.9847,1.0949,1.0949,-2.9858,8.9153,-0.3332,2.9858,1.0075,2.8680
4,41,0.01,0.00,-23.16,0.38,0.3298,0.3279,0.3122,0,2.9731,1.0949,1.0949,-2.9743,8.8463,-0.3423,2.9743,0.9944,2.8540
4,42,0.01,0.00,-23.75,0.38,0.3298,0.3281,0.3120,1,2.9651,1.0949,1.0949,-2.9664,8.7993,-0.3485,2.9664,1.0058,2.8445
4,43,0.01,0.00,-24.26,0.38,0.3298,0.3283,0.3119,1,2.9584,1.0949,1.0949,-2.9596,8.7594,-0.3537,2.9596,0.9953,2.8364
4,44,0.01,0.00,-24.72,0.38,0.3299,0.3284,0.3117,1,2.9526,1.0949,1.0949,-2.9538,8.7250,-0.3582,2.9538,1.0004,2.8295
4,45,0.01,0.00,-25.19,0.38,0.3299,0.3285,0.3116,1,2.9465,1.0949,1.0949,-2.9478,8.6893,-0.3629,2.9478,1.0004,2.8223
4,46,0.01,0.00,-25.49,0.38,0.3299,0.3286,0.3115,0,2.9431,1.0949,1.0949,-2.9443,8.6691,-0.3655,2.9443,1.0002,2.8182
4,47,0.01,0.00,-25.82,0.38,0.3299,0.3287,0.3114,1,2.9392,1.0949,1.0949,-2.9404,8.6461,-0.3685,2.9404,1.0039,2.8135
4,48,0.01,0.00,-26.09,0.38,0.3299,0.3287,0.3113,2,2.9361,1.0949,1.0949,-2.9374,8.6280,-0.3708,2.9374,0.9965,2.8098
4,49,0.01,0.00,-6.09,0.38,0.3303,0.3159,0.3238,0,3.1694,1.0950,1.0950,-3.1698,10.0476,-0.1774,3.1698,0.9850,3.1314
4,50,0.00,0.00,-0.89,0.34,0.3307,0.3098,0.3295,2,3.3140,1.0948,1.0948,-3.3141,10.9830,-0.0411,3.3141,1.0212,3.3128
4,51,0.00,0.01,-1.90,0.30,0.3306,0.3110,0.3284,1,3.3766,1.0948,1.0948,-3.3767,11.4019,0.0220,3.3767,0.9931,3.3680
4,52,0.00,0.07,-3.39,0.26,0.3306,0.3126,0.3268,1,3.4465,1.0949,1.0949,-3.4467,11.8796,0.0953,3.4467,0.9519,3.4270
4,53,0.00,0.10,-4.14,0.24,0.3306,0.3134,0.3260,2,3.4740,1.0950,1.0950,-3.4742,12.0703,0.1250,3.4742,1.0026,3.4491
4,54,0.00,0.12,-4.60,0.23,0.3306,0.3139,0.3255,0,3.4900,1.0950,1.0950,-3.4903,12.1823,0.1425,3.4903,1.0384,3.4618
4,55,0.00,0.19,-5.64,0.19,0.3307,0.3150,0.3244,2,3.5620,1.0950,1.0950,-3.5624,12.6904,0.2229,3.5624,1.0159,3.5264
4,56,0.00,0.28,-8.32,0.13,0.3306,0.3177,0.3217,0,3.6501,1.0951,1.0951,-3.6506,13.3272,0.3256,3.6506,0.9729,3.5966
4,57,0.00,0.32,-47.45,0.15,0.3310,0.3301,0.3089,1,3.1431,1.0947,1.0947,-3.1446,9.8884,-0.2000,3.1446,1.0290,2.9938
4,58,0.00,0.31,-64.35,0.17,0.3316,0.3298,0.3086,2,2.9001,1.0947,1.0947,-2.9017,8.4196,-0.3977,2.9017,0.9963,2.7464
4,59,0.00,0.31,-76.08,0.19,0.3319,0.3296,0.3085,2,2.7296,1.0947,1.0947,-2.7312,7.4593,-0.5153,2.7312,0.9354,2.5746
4,60,0.00,0.31,-84.24,0.20,0.3320,0.3295,0.3085,1,2.6096,1.0947,1.0947,-2.6112,6.8184,-0.5876,2.6112,0.9999,2.4540
4,61,0.00,0.31,-89.93,0.21,0.3320,0.3295,0.3085,2,2.5251,1.0947,1.0947,-2.5266,6.3839,-0.6334,2.5266,1.0681,2.3691
4,62,0.00,0.31,-94.54,0.22,0.3321,0.3295,0.3085,2,2.4558,1.0947,1.0947,-2.4573,6.0385,-0.6677,2.4573,0.9362,2.2996
4,63,0.00,0.31,-97.12,0.23,0.3321,0.3294,0.3085,1,2.4165,1.0947,1.0947,-2.4180,5.8469,-0.6859,2.4180,1.0000,2.2602
4,64,0.00,0.31,-98.98,0.23,0.3321,0.3294,0.3085,2,2.3880,1.0947,1.0947,-2.3896,5.7102,-0.6984,2.3896,1.0680,2.2317
4,65,0.00,0.31,-100.70,0.23,0.3321,0.3294,0.3085,1,2.3631,1.0947,1.0947,-2.3647,5.5918,-0.7090,2.3647,0.9364,2.2067
4,66,0.00,0.31,-102.34,0.23,0.3321,0.3294,0.3085,1,2.3403,1.0947,1.0947,-2.3419,5.4846,-0.7184,2.3419,1.0679,2.1839
4,67,0.00,0.31,-94.06,0.20,0.3321,0.3295,0.3085,2,2.5033,1.0947,1.0947,-2.5049,6.2746,-0.6444,2.5049,1.0001,2.3472
4,68,0.00,0.31,-63.03,0.18,0.3316,0.3298,0.3086,2,2.9088,1.0947,1.0947,-2.9103,8.4701,-0.3912,2.9103,0.9366,2.7553
4,69,0.00,0.31,-29.62,0.16,0.3302,0.3293,0.3105,1,3.3263,1.0948,1.0948,-3.3277,11.0734,-0.0276,3.3277,1.0062,3.1929
4,70,0.00,0.31,32.07,0.16,0.3301,0.2891,0.3508,0,3.2963,1.0921,1.0921,-3.2949,10.8564,-0.0598,3.2949,0.9310,3.4346
4,71,0.00,0.31,47.61,0.17,0.3291,0.2883,0.3526,2,3.0968,1.0919,1.0919,-3.0953,9.5808,-0.2429,3.0953,1.1384,3.2464
4,72,0.00,0.31,55.08,0.19,0.3288,0.2883,0.3530,1,2.9746,1.0919,1.0919,-2.9731,8.8392,-0.3432,2.9731,1.0726,3.1266
4,73,0.00,0.31,37.88,0.20,0.3297,0.2886,0.3517,2,3.1621,1.0920,1.0920,-3.1607,9.9898,-0.1856,3.1607,0.8178,3.3062
4,74,0.00,0.31,19.82,0.20,0.3311,0.2918,0.3471,2,3.3626,1.0927,1.0927,-3.3615,11.2996,0.0065,3.3615,1.2000,3.4757
4,75,0.00,0.31,5.83,0.21,0.3316,0.3018,0.3366,0,3.5181,1.0941,1.0941,-3.5176,12.3736,0.1726,3.5176,0.9700,3.5629
4,76,0.00,0.27,9.98,0.13,0.3315,0.2978,0.3407,2,3.6167,1.0936,1.0936,-3.6160,13.0756,0.2848,3.6160,0.9848,3.6870
4,77,0.00,0.27,1.28,0.12,0.3313,0.3068,0.3319,1,3.7451,1.0946,1.0946,-3.7449,14.0245,0.4405,3.7449,1.0012,3.7585
4,78,0.00,0.28,-24.12,0.15,0.3300,0.3280,0.3119,2,3.4160,1.0949,1.0949,-3.4172,11.6775,0.0641,3.4172,0.9883,3.2938
4,79,0.00,0.29,-44.99,0.18,0.3309,0.3301,0.3090,1,3.1191,1.0947,1.0947,-3.1205,9.7378,-0.2211,3.1205,0.9418,2.9709
4,80,0.00,0.30,-58.63,0.20,0.3315,0.3299,0.3086,0,2.9229,1.0947,1.0947,-2.9245,8.5525,-0.3806,2.9245,1.0679,2.7703
4,81,0.00,0.30,-66.29,0.21,0.3317,0.3298,0.3085,2,2.8117,1.0947,1.0947,-2.8132,7.9143,-0.4608,2.8132,1.0053,2.6577
4,82,0.00,0.31,-71.65,0.22,0.3318,0.3297,0.3085,1,2.7331,1.0947,1.0947,-2.7347,7.4786,-0.5130,2.7347,0.9302,2.5785
4,83,0.00,0.31,-75.39,0.22,0.3319,0.3296,0.3085,2,2.6777,1.0947,1.0947,-2.6793,7.1786,-0.5476,2.6793,1.0684,2.5227
4,84,0.00,0.31,-78.00,0.23,0.3319,0.3296,0.3085,0,2.6386,1.0947,1.0947,-2.6402,6.9705,-0.5709,2.6402,0.9359,2.4834
4,85,0.00,0.31,-80.12,0.23,0.3319,0.3296,0.3085,1,2.6065,1.0947,1.0947,-2.6081,6.8021,-0.5893,2.6081,1.0760,2.4511
4,86,0.00,0.31,-81.32,0.23,0.3319,0.3296,0.3085,1,2.5882,1.0947,1.0947,-2.5898,6.7071,-0.5996,2.5898,0.9929,2.4328
4,87,0.00,0.31,-82.42,0.23,0.3320,0.3296,0.3085,0,2.5729,1.0947,1.0947,-2.5745,6.6279,-0.6080,2.5745,1.0000,2.4174
4,88,0.00,0.31,-74.96,0.19,0.3318,0.3296,0.3085,2,2.7384,1.0947,1.0947,-2.7399,7.5072,-0.5097,2.7399,1.0070,2.5834
4,89,0.00,0.31,-44.88,0.17,0.3309,0.3301,0.3090,2,3.1457,1.0947,1.0947,-3.1472,9.9049,-0.1976,3.1472,0.9310,2.9976
4,90,0.00,0.31,-11.34,0.14,0.3304,0.3206,0.3190,2,3.5800,1.0951,1.0951,-3.5807,12.8216,0.2438,3.5807,1.0325,3.5084
4,91,0.00,0.31,25.61,0.13,0.3306,0.2901,0.3493,0,3.4362,1.0923,1.0923,-3.4349,11.7986,0.0828,3.4349,1.0951,3.5641
4,92,0.00,0.31,46.16,0.14,0.3292,0.2884,0.3525,2,3.1894,1.0919,1.0919,-3.1879,10.1625,-0.1610,3.1879,0.9423,3.3384
4,93,0.00,0.31,58.46,0.15,0.3286,0.2882,0.3531,0,3.0200,1.0918,1.0918,-3.0185,9.1111,-0.3070,3.0185,1.0728,3.1727
4,94,0.00,0.31,65.65,0.16,0.3285,0.2882,0.3534,2,2.9086,1.0918,1.0918,-2.9070,8.4508,-0.3936,2.9070,0.9301,3.0625
4,95,0.00,0.31,69.87,0.17,0.3284,0.2882,0.3535,2,2.8357,1.0918,1.0918,-2.8342,8.0326,-0.4462,2.8342,1.0762,2.9902
4,96,0.00,0.31,72.35,0.18,0.3283,0.2882,0.3535,0,2.7879,1.0918,1.0918,-2.7863,7.7635,-0.4791,2.7863,1.0002,2.9426
4,97,0.00,0.31,73.79,0.19,0.3283,0.2881,0.3536,0,2.7565,1.0918,1.0918,-2.7549,7.5896,-0.4999,2.7549,0.9286,2.9114
4,98,0.00,0.31,84.89,0.17,0.3282,0.2881,0.3538,2,2.6669,1.0918,1.0918,-2.6654,7.1041,-0.5560,2.6654,0.9996,2.8227
4,99,0.00,0.31,102.37,0.14,0.3280,0.2880,0.3539,0,2.5280,1.0918,1.0918,-2.5264,6.3827,-0.6334,2.5264,1.0786,2.6845
5,0,0.00,0.31,119.35,0.13,0.3280,0.2880,0.3540,2,2.3518,1.0917,1.0917,-2.1943,4.8109,-0.7729,0.0000,0.0000,2.3518
5,1,0.00,0.31,137.55,0.13,0.3280,0.2880,0.3541,1,2.1346,1.0917,1.0917,-2.1330,4.5496,-0.7899,2.1330,1.0004,2.2917
5,2,0.00,0.31,132.32,0.14,0.3280,0.2880,0.3541,0,2.1696,1.0917,1.0917,-2.1680,4.7003,-0.7798,2.1680,0.8133,2.3267
5,3,0.00,0.31,121.20,0.16,0.3280,0.2880,0.3540,1,2.2701,1.0917,1.0917,-2.2685,5.1463,-0.7465,2.2685,1.1390,2.4270
5,4,0.00,0.31,106.66,0.17,0.3280,0.2880,0.3540,2,2.4142,1.0918,1.0918,-2.4127,5.8209,-0.6882,2.4127,0.8781,2.5709
5,5,0.00,0.31,99.93,0.16,0.3281,0.2880,0.3539,2,2.5097,1.0918,1.0918,-2.5081,6.2906,-0.6428,2.5081,1.2000,2.6661
5,6,0.00,0.31,94.79,0.15,0.3281,0.2881,0.3539,0,2.5952,1.0918,1.0918,-2.5936,6.7270,-0.5974,2.5936,0.9999,2.7515
5,7,0.00,0.31,90.96,0.14,0.3281,0.2881,0.3538,0,2.6662,1.0918,1.0918,-2.6646,7.1001,-0.5564,2.6646,0.9272,2.8222
5,8,0.00,0.31,88.83,0.14,0.3281,0.2881,0.3538,0,2.6924,1.0918,1.0918,-2.6908,7.2404,-0.5405,2.6908,1.0000,2.8483
5,9,0.00,0.31,86.39,0.15,0.3281,0.2881,0.3538,1,2.7008,1.0918,1.0918,-2.6992,7.2858,-0.5353,2.6992,1.0001,2.8566
5,10,0.00,0.31,75.61,0.16,0.3283,0.2881,0.3536,2,2.8013,1.0918,1.0918,-2.7997,7.8383,-0.4700,2.7997,0.8781,2.9563
5,11,0.00,0.31,58.27,0.17,0.3287,0.2882,0.3531,0,2.9763,1.0918,1.0918,-2.9748,8.8492,-0.3418,2.9748,1.2000,3.1290
5,12,0.00,0.31,41.71,0.18,0.3294,0.2885,0.3521,1,3.1514,1.0920,1.0920,-3.1499,9.9220,-0.1952,3.1499,0.9329,3.2982
5,13,0.00,0.31,24.02,0.19,0.3308,0.2905,0.3488,0,3.3438,1.0924,1.0924,-3.3425,11.1724,-0.0126,3.3425,0.8818,3.4682
5,14,0.00,0.31,5.61,0.19,0.3316,0.3020,0.3364,2,3.5479,1.0941,1.0941,-3.5475,12.5847,0.2060,3.5475,1.1416,3.5913
5,15,0.00,0.31,4.55,0.20,0.3316,0.3031,0.3353,1,3.5523,1.0942,1.0942,-3.5520,12.6164,0.2111,3.5520,1.0112,3.5886
5,16,0.00,0.31,4.79,0.20,0.3316,0.3028,0.3356,1,3.5436,1.0942,1.0942,-3.5432,12.5544,0.2012,3.5432,0.9031,3.5815
5,17,0.00,0.31,4.83,0.20,0.3316,0.3028,0.3356,2,3.5387,1.0942,1.0942,-3.5383,12.5197,0.1957,3.5383,0.9999,3.5768
5,18,0.00,0.31,4.71,0.20,0.3316,0.3029,0.3355,0,3.5363,1.0942,1.0942,-3.5359,12.5029,0.1930,3.5359,1.1079,3.5736
5,19,0.00,0.36,6.18,0.16,0.3317,0.3013,0.3370,1,3.6173,1.0940,1.0940,-3.6168,13.0815,0.2857,3.6168,0.9887,3.6643
5,20,0.00,0.39,8.16,0.12,0.3317,0.2993,0.3389,2,3.6625,1.0938,1.0938,-3.6619,13.4093,0.3390,3.6619,0.9024,3.7217
5,21,0.00,0.41,2.84,0.11,0.3317,0.3048,0.3335,1,3.7402,1.0944,1.0944,-3.7400,13.9875,0.4344,3.7400,1.1142,3.7643
5,22,0.00,0.41,-24.71,0.15,0.3302,0.3282,0.3117,2,3.4188,1.0949,1.0949,-3.4201,11.6968,0.0671,3.4201,0.9840,3.2950
0,23,0.00,0.42,0.00,0.74,0.3264,0.3283,0.3153,0,2.5216,1.0950,1.0950,-2.5216,6.3586,-0.6360,2.5216,0.9607,2.5199
0,24,0.00,0.42,0.00,0.66,0.3264,0.3283,0.3154,0,2.6810,1.0950,1.0950,-2.6810,7.1879,-0.5466,2.6810,1.0351,2.6794
0,25,0.00,0.42,0.00,0.62,0.3263,0.3283,0.3154,1,2.7655,1.0951,1.0951,-2.7655,7.6480,-0.4930,2.7655,0.9999,2.7639
0,26,0.00,0.42,0.00,0.58,0.3263,0.3283,0.3154,0,2.8404,1.0951,1.0951,-2.8404,8.0681,-0.4419,2.8404,1.0058,2.8389
0,27,0.00,0.42,0.00,0.54,0.3263,0.3282,0.3155,0,2.9249,1.0951,1.0951,-2.9249,8.5552,-0.3803,2.9249,0.9940,2.9234
0,28,0.00,0.42,0.00,0.49,0.3263,0.3282,0.3155,0,3.0263,1.0951,1.0951,-3.0263,9.1585,-0.3007,3.0263,0.9999,3.0248
0,29,0.00,0.42,0.00,0.44,0.3262,0.3282,0.3155,1,3.1108,1.0951,1.0951,-3.1108,9.6769,-0.2296,3.1108,0.9999,3.1093
0,30,0.00,0.42,0.00,0.41,0.3262,0.3282,0.3156,1,3.1857,1.0951,1.0951,-3.1857,10.1487,-0.1630,3.1857,1.0061,3.1843
0,31,0.02,0.42,0.00,0.38,0.3262,0.3282,0.3156,2,3.2407,1.0951,1.0951,-3.2407,10.5022,-0.1120,3.2407,1.0000,3.2392
0,32,0.06,0.42,0.00,0.32,0.3261,0.3282,0.3156,1,3.3655,1.0951,1.0951,-3.3655,11.3269,0.0106,3.3655,0.9616,3.3640
0,33,0.09,0.42,0.00,0.26,0.3261,0.3283,0.3157,2,3.4796,1.0951,1.0951,-3.4796,12.1079,0.1308,3.4796,1.0400,3.4781
0,34,0.13,0.42,-10.12,0.16,0.3251,0.3310,0.3138,2,3.5530,1.0950,1.0950,-3.5531,12.6244,0.2123,3.5531,0.9561,3.5405
0,35,0.14,0.42,-5.41,0.14,0.3256,0.3299,0.3146,0,3.6514,1.0950,1.0950,-3.6515,13.3332,0.3266,3.6515,1.0024,3.6437
0,36,0.22,0.40,-29.25,0.11,0.3230,0.3318,0.3152,0,3.4484,1.0950,1.0950,-3.4486,11.8931,0.0974,3.4486,1.0268,3.4280
0,37,0.23,0.42,-70.98,0.15,0.3213,0.3251,0.3236,1,2.8753,1.0952,1.0952,-2.8753,8.2675,-0.4170,2.8753,0.9948,2.8735
0,38,0.24,0.44,-95.61,0.18,0.3214,0.3227,0.3259,0,2.5163,1.0952,1.0952,-2.5162,6.3313,-0.6387,2.5162,1.0042,2.5256
0,39,0.25,0.45,-114.09,0.22,0.3216,0.3216,0.3268,2,2.2367,1.0952,1.0952,-2.2366,5.0023,-0.7578,2.2366,0.9967,2.2520
0,40,0.25,0.46,-124.06,0.24,0.3217,0.3211,0.3272,0,2.0818,1.0952,1.0952,-2.0816,4.3332,-0.8036,2.0816,1.0174,2.0995
0,41,0.26,0.47,-132.00,0.25,0.3217,0.3208,0.3274,1,1.9558,1.0952,1.0952,-1.9556,3.8244,-0.8302,1.9556,0.9834,1.9752
0,42,0.26,0.47,-138.96,0.27,0.3218,0.3206,0.3276,1,1.8428,1.0952,1.0952,-1.8426,3.3952,-0.8460,1.8426,0.9966,1.8635
0,43,0.26,0.48,-141.26,0.27,0.3218,0.3206,0.3276,1,1.8045,1.0952,1.0952,-1.8043,3.2554,-0.8496,1.8043,0.9998,1.8255
0,44,0.26,0.48,-142.88,0.28,0.3218,0.3205,0.3276,0,1.7773,1.0952,1.0952,-1.7771,3.1579,-0.8516,1.7771,0.9999,1.7986
0,45,0.26,0.48,-144.19,0.28,0.3218,0.3205,0.3277,2,1.7548,1.0952,1.0952,-1.7545,3.0784,-0.8529,1.7545,1.0041,1.7763
0,46,0.26,0.48,-124.29,0.28,0.3217,0.3211,0.3272,2,1.9830,1.0952,1.0952,-1.9828,3.9315,-0.8253,1.9828,1.0166,2.0007
0,47,0.26,0.48,-104.33,0.28,0.3215,0.3221,0.3264,2,2.2133,1.0952,1.0952,-2.2132,4.8981,-0.7656,2.2132,0.9975,2.2256
0,48,0.26,0.48,-84.36,0.29,0.3214,0.3236,0.3250,2,2.4444,1.0952,1.0952,-2.4444,5.9749,-0.6738,2.4444,0.9958,2.4490
0,49,0.26,0.48,-64.39,0.29,0.3214,0.3260,0.3226,2,2.6761,1.0952,1.0952,-2.6762,7.1619,-0.5495,2.6762,0.9927,2.6705
0,50,0.26,0.48,-40.40,0.29,0.3222,0.3300,0.3178,2,2.9553,1.0951,1.0951,-2.9555,8.7352,-0.3569,2.9555,0.9850,2.9373
0,51,0.26,0.48,-13.35,0.26,0.3249,0.3316,0.3135,1,3.3220,1.0949,1.0949,-3.3222,11.0368,-0.0330,3.3222,0.9865,3.3066
0,52,0.26,0.48,12.95,0.23,0.3271,0.3254,0.3175,1,3.3920,1.0951,1.0951,-3.3918,11.5046,0.0376,3.3918,1.0379,3.4038
0,53,0.26,0.48,-2.14,0.19,0.3259,0.3289,0.3153,0,3.5946,1.0950,1.0950,-3.5946,12.9211,0.2598,3.5946,1.0107,3.5902
0,54,0.30,0.40,2.50,0.11,0.3261,0.3276,0.3162,2,3.7553,1.0951,1.0951,-3.7553,14.1022,0.4535,3.7553,0.9917,3.7564
0,55,0.27,0.46,-56.26,0.16,0.3215,0.3272,0.3213,0,3.0169,1.0952,1.0952,-3.0170,9.1021,-0.3082,3.0170,0.9851,3.0068
0,56,0.23,0.52,-120.03,0.23,0.3216,0.3213,0.3271,2,2.1435,1.0952,1.0952,-2.1433,4.5937,-0.7871,2.1433,1.0012,2.1602
0,57,0.21,0.56,-156.03,0.27,0.3219,0.3202,0.3278,2,1.6467,1.0952,1.0952,-1.6465,2.7109,-0.8551,1.6465,1.0192,1.6699
0,58,0.19,0.59,174.71,0.30,0.3291,0.3387,0.3022,0,1.3632,1.0941,1.0941,-1.3634,1.8590,-0.8276,1.3634,0.9218,1.3379
0,59,0.18,0.61,158.30,0.32,0.3293,0.3385,0.3022,0,1.5158,1.0941,1.0941,-1.5160,2.2983,-0.8484,1.5160,1.0897,1.4920
0,60,0.17,0.62,146.84,0.33,0.3294,0.3382,0.3023,1,1.6210,1.0941,1.0941,-1.6212,2.6284,-0.8546,1.6212,1.0004,1.5987
0,61,0.16,0.63,138.83,0.34,0.3295,0.3380,0.3024,1,1.6935,1.0941,1.0941,-1.6937,2.8687,-0.8550,1.6937,1.0262,1.6723
0,62,0.16,0.64,133.24,0.35,0.3296,0.3379,0.3025,0,1.7434,1.0941,1.0941,-1.7436,3.0401,-0.8534,1.7436,0.9995,1.7231
0,63,0.15,0.64,129.33,0.36,0.3296,0.3378,0.3026,0,1.7777,1.0941,1.0941,-1.7779,3.1608,-0.8515,1.7779,0.9755,1.7581
0,64,0.15,0.65,126.61,0.36,0.3296,0.3377,0.3027,2,1.8012,1.0942,1.0942,-1.8014,3.2450,-0.8498,1.8014,1.0001,1.7822
0,65,0.15,0.65,123.61,0.37,0.3297,0.3376,0.3028,2,1.8265,1.0942,1.0942,-1.8267,3.3367,-0.8475,1.8267,0.9185,1.8081
0,66,0.15,0.65,122.45,0.37,0.3297,0.3375,0.3028,1,1.8359,1.0942,1.0942,-1.8361,3.3712,-0.8466,1.8361,1.0001,1.8177
0,67,0.15,0.65,102.45,0.37,0.3299,0.3365,0.3036,1,2.0670,1.0943,1.0943,-2.0671,4.2729,-0.8071,2.0671,1.1113,2.0540
0,68,0.15,0.65,82.45,0.37,0.3302,0.3349,0.3049,1,2.2999,1.0944,1.0944,-2.3000,5.2898,-0.7349,2.3000,0.9952,2.2944
0,69,0.15,0.65,62.45,0.37,0.3303,0.3323,0.3074,0,2.5332,1.0946,1.0946,-2.5332,6.4171,-0.6300,2.5332,0.9923,2.5376
0,70,0.15,0.65,42.45,0.37,0.3298,0.3286,0.3116,2,2.7666,1.0949,1.0949,-2.7664,7.6531,-0.4924,2.7664,0.9924,2.7811
0,71,0.15,0.65,22.45,0.37,0.3282,0.3252,0.3167,2,2.9999,1.0951,1.0951,-2.9997,8.9984,-0.3221,2.9997,0.9602,3.0170
0,72,0.15,0.65,2.45,0.37,0.3264,0.3272,0.3163,2,3.2332,1.0951,1.0951,-3.2332,10.4538,-0.1190,3.2332,0.9990,3.2345
